kode,nama,link_profil,alamat,kabupaten,kota,provinsi
30107421,SMAS PANCASILA SUNGAI KAKAP,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78492B44-D07E-4B4D-B464-BAE13099F4F5,JL. RAYA SUI KAKAP Pal.Ix Kec. Sungai Kakap Kab. Kubu Raya Prov. Kalimantan Barat,Kab. Kubu Raya,,Kalimantan Barat
70033728,SMA IT RAHMANIYAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1446F0CE-3C8F-4D78-B295-BAE514093C15,"Jalan Masjid Nurul Yaqin, RT. 06 RW. 05 Tirtajaya Kec. Sukmajaya Kota Depok Prov. Jawa Barat",,Kota Depok,Jawa Barat
70002202,SMAS BAITUL HIKMAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23CEEC84-0B75-427D-857F-BAE627D0C5B1,JL. KH. Ahmad Dahlan Tanjung Riau Kec. Sekupang Kota Batam Prov. Kepulauan Riau,,Kota Batam,Kepulauan Riau
69899648,SMA NEGERI 1 KAHAUNGU ETI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/28B9DBD7-3A6F-4103-8BF6-BAEB8790C594,Jl. Lintas Kamanggih - Mauramba Kamanggih Kec. Kahaungu Eti Kab. Sumba Timur Prov. Nusa Tenggara Timur,Kab. Sumba Timur,,Nusa Tenggara Timur
20213891,SMAN 1 TALAGA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/421C5B9B-41BE-4167-8441-BAEC12F5EE46,JL. GANEAS NO.05 TALAGA Ganeas Kec. Talaga Kab. Majalengka Prov. Jawa Barat,Kab. Majalengka,,Jawa Barat
10503253,SMAN 6 TEBO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E231794A-8D5B-4EDD-AE08-BAEE29493AC8,JL. PADANG LAMA Teluk Kayu Putih Kec. VII Koto Kab. Tebo Prov. Jambi,Kab. Tebo,,Jambi
20500462,SMAS MUHAMMADIYAH 3,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/232167F5-29A9-4C96-A087-BAF239D7D462,JL. RAYA BUNGAH KM.17 GRESIK Bungah Kec. Bungah Kab. Gresik Prov. Jawa Timur,Kab. Gresik,,Jawa Timur
69981153,SMA KATOLIK GABRIEL WANIBESAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/92244422-0165-45FE-A11E-BAFB0FE57787,Jalan Lintas Selatan Timor Lorotolus Kec. Wewiku Kab. Malaka Prov. Nusa Tenggara Timur,Kab. Malaka,,Nusa Tenggara Timur
20210747,SMAS AL MUCHTAR SINGAPARNA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D399551-5076-4899-9230-BAFB923733A0,KP. SINGARANI DS. CIKADONGDONG KEC. SING... Cikadongdong Kec. Singaparna Kab. Tasikmalaya Prov. Jawa Barat,Kab. Tasikmalaya,,Jawa Barat
20523795,SMAS MIN QU GUMUKMAS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF95F4DD-5FB5-4269-94FF-BAFEA22A29FB,Jl. Mayangan 03 Jatiagung Gumukmas Jembe... Gumukmas Kec. Gumuk Mas Kab. Jember Prov. Jawa Timur,Kab. Jember,,Jawa Timur
60103191,SMA NEGERI 7 MALUKU BARAT DAYA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A127C9C9-7854-4559-B5A3-BB01F7763557,JL.MAROUW Abusur Kec. Pulau-pulau Terselatan Kab. Maluku Barat Daya Prov. Maluku,Kab. Maluku Barat Daya,,Maluku
70052305,SMA MANDIRI AL QURBAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4D9CC533-7D2C-415C-90A9-BB04496F4705,Jl. Anggrek Tanrutedong Kec. Dua Pitue Kab. Sidenreng Rappang Prov. Sulawesi Selatan,Kab. Sidenreng Rappang,,Sulawesi Selatan
69915353,SMA  NEGERI  1  SINAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95096BF2-67E6-4A74-8B8C-BB19A2CE875F,"Jalan Raya Bandara  Sinak, Gingga Baru, ... GIGOBAK / GOGOBAK Kec. Sinak Kab. Puncak Prov. Papua Tengah",Kab. Puncak,,Papua Tengah
40403379,SMAN 5 KONAWE SELATAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5C9B5A6-F56D-46CE-9773-BB1A3F5C9DD7,"Jln. Poros Kendari - Lapuko, Desa Landip... Landipo Kec. Moramo Kab. Konawe Selatan Prov. Sulawesi Tenggara",Kab. Konawe Selatan,,Sulawesi Tenggara
70037271,SMA SIROJURROKHIM PRINGSURAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA38F970-43B2-4B2E-9054-BB1AE702F5F9,Dusun Ngepoh RT 1 RW 5 Klepu Kec. Pringsurat Kab. Temanggung Prov. Jawa Tengah,Kab. Temanggung,,Jawa Tengah
69874008,SMA NEGERI 1 KOTA BAHAGIA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0FBFBEAC-EC3C-4BA6-BE17-BB1B07A2E43B,Jl. Panglima Gadeng Bukit Gadeng Kec. Kota Bahagia Kab. Aceh Selatan Prov. Aceh,Kab. Aceh Selatan,,Aceh
20523848,SMAN 2 TANGGUL,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89AE9C70-B749-4D0D-BDE6-BB1E22877A04,JL. SALAK 126 Tanggul Wetan Kec. Tanggul Kab. Jember Prov. Jawa Timur,Kab. Jember,,Jawa Timur
10201987,SMA NEGERI 1 MUNTE,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C79F9B3A-B7D3-4E50-8AB1-BB1E8531A52D,JL. TIGABINANGA Singgamanik Kec. Munte Kab. Karo Prov. Sumatera Utara,Kab. Karo,,Sumatera Utara
40103069,SMAS MUHAMMADIYAH BITUNG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D74A3081-8ABE-483E-8A16-BB1F85E45581,JL. R.E. MARTHADINATA  NO.14 Bitung Barat Satu Kec. Maesa Kota Bitung Prov. Sulawesi Utara,,Kota Bitung,Sulawesi Utara
10110348,SMAN 2 BADAR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD4B9330-8108-4040-BB3C-BB27272884AC,JL. KUTACANE-JONGAR Jongar Kec. Ketambe Kab. Aceh Tenggara Prov. Aceh,Kab. Aceh Tenggara,,Aceh
70031127,SMA PRAJA NUSANTARA SUMBAR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF1FFFE0-6FF7-4DD7-9E70-BB2931CFF0F9,Jl. M. Rashid Bandara Internasional Mina... KATAPIANG Kec. Batang Anai Kab. Padang Pariaman Prov. Sumatera Barat,Kab. Padang Pariaman,,Sumatera Barat
70050806,SMA NEGERI 1 LABOYA BARAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9465832-30DA-4B1E-B0E7-BB2E69A92F40,JL. KABUKARUDI Kabu Karudi Kec. Lamboya Kab. Sumba Barat Prov. Nusa Tenggara Timur,Kab. Sumba Barat,,Nusa Tenggara Timur
30401491,SMAN 1 BALIKPAPAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C8EB7E7-20CC-4820-A149-BB2EF8D21C93,JL. KAPTEN PIERE TENDEAN RT 30 NO.63 Telaga Sari Kec. Balikpapan Kota Kota Balikpapan Prov. Kalimantan Timur,,Kota Balikpapan,Kalimantan Timur
50300020,SMA NEGERI 2 TAKARI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA6FEB32-6AEA-4BB5-BAC6-BB3126A4AA02,"Jl. Poros Tengah Kupang, Km. 40,5 Tanini Kec. Takari Kab. Kupang Prov. Nusa Tenggara Timur",Kab. Kupang,,Nusa Tenggara Timur
20404175,SMAS PANGUDI LUHUR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B89AEC94-B8FE-4E95-847E-BB33B9B6EBC4,JL. P. SENOPATI 18 Prawirodirjan Kec. Gondomanan Kota Yogyakarta Prov. D.I. Yogyakarta,,Kota Yogyakarta,D.I. Yogyakarta
60403403,SMA NEGERI 3 KABUPATEN SORONG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3DB458BA-7CD6-4E77-90E6-BB3E3EC799FC,Jl. KH. Dewantara Klamede Kec. Saengkeduk Kab. Sorong Prov. Papua Barat Daya,Kab. Sorong,,Papua Barat Daya
40316728,SMAN 12 TANA TORAJA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8CBE25B8-7B2A-4933-902E-BB46249E36A7,"KONDODEWATA, KEC. MAPPAK KELURAHAN KONDODEWATA Kec. Mappak Kab. Tana Toraja Prov. Sulawesi Selatan",Kab. Tana Toraja,,Sulawesi Selatan
20551643,SMA BUDI UTOMO PERAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5CE2D063-A4EF-4307-86A2-BB4BCB18A69E,GADINGMANGU PERAK Gadingmangu Kec. Perak Kab. Jombang Prov. Jawa Timur,Kab. Jombang,,Jawa Timur
50300276,SMAN 1 SABU TIMUR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19CA0B37-C187-468D-A9B0-BB4E71F65B28,JLN. MAYJEND. EL TARI Bodae Kec. Sabu Timur Kab. Sabu Raijua Prov. Nusa Tenggara Timur,Kab. Sabu Raijua,,Nusa Tenggara Timur
10211535,SMA SWASTA KATOLIK CINTA KASIH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE3A247F-F886-40EA-8C8B-BB51770B0500,JL. PUSARA PEJUANG NO. 5 Rambung Kec. Tebing Tinggi Kota Kota Tebing Tinggi Prov. Sumatera Utara,,Kota Tebing Tinggi,Sumatera Utara
20223027,SMAS TOGA TERANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B375A083-EA89-4D15-82D3-BB52E6AD1E17,JL. BINTARA JAYA Bintara Jaya Kec. Bekasi Barat Kota Bekasi Prov. Jawa Barat,,Kota Bekasi,Jawa Barat
