kode,nama,link_profil,alamat,kabupaten,kota,provinsi
50309323,SMA TERPADU HATI TERSUCI MARIA HALILULIK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE974580-E203-4D4B-ABC8-307969FD91F9,HALILULIK Naitimu Kec. Tasifeto Barat Kab. Belu Prov. Nusa Tenggara Timur,Kab. Belu,,Nusa Tenggara Timur
69881363,SMAN 1 RAREN BATUAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D97EFAE6-29CB-44C4-B5E3-307CFB837E24,JL. AMPAH - MUARA TEWEH KM.14 Unsum Kec. Raren Batuah Kab. Barito Timur Prov. Kalimantan Tengah,Kab. Barito Timur,,Kalimantan Tengah
10219926,SMAS SANTA LUSIA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B640E242-FD19-4D40-89FB-3081F958F730,Jl.Medan-Batang Kuis KM.14 N0.123 Sei Rotan Kec. Percut Sei Tuan Kab. Deli Serdang Prov. Sumatera Utara,Kab. Deli Serdang,,Sumatera Utara
50201383,SMAS NW LENDANG KEKAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/443CC98A-7D1F-488E-846C-308373C9423D,TAMPAK SIRING BATUKLIANG LOMBOK TENGAH Tampak Siring Kec. Batukliang Kab. Lombok Tengah Prov. Nusa Tenggara Barat,Kab. Lombok Tengah,,Nusa Tenggara Barat
10901435,SMAN 1 PANGKALAN BARU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57A49E62-FEAB-429E-A0DD-308B7F53AFFB,JL Green Babel Jeruk Kec. Pangkalan Baru Kab. Bangka Tengah Prov. Kepulauan Bangka Belitung,Kab. Bangka Tengah,,Kepulauan Bangka Belitung
69809508,SMA PLUS PANCATENGAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A95AD1A-B5F6-42C8-B5DE-308CD5F67CB4,Jl. Buniasih KM 4 Kp. Ciceuri RT 009 RW ... Pancawangi Kec. Pancatengah Kab. Tasikmalaya Prov. Jawa Barat,Kab. Tasikmalaya,,Jawa Barat
60102473,SMA NEGERI 27 SERAM BAGIAN BARAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C1234B3-B81D-4DBA-ABC0-308D4211AB9B,Jl Lintas Seram DESA LOKKI Kec. Huamual Kab. Seram Bagian Barat Prov. Maluku,Kab. Seram Bagian Barat,,Maluku
10403692,SMAN 1 KUANTAN MUDIK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/82AED75C-4AFC-4CF2-BB2F-309183C5AF6D,JL. JEND. SUDIRMAN NO. 055 Lubuk Jambi Kec. Kuantan Mudik Kab. Kuantan Singingi Prov. Riau,Kab. Kuantan Singingi,,Riau
69822752,SMAS ALKHAIRAAT ULUBONGKA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/45F643AC-FCA7-4F00-A97F-3091F6880DF7,SUNGAI BONGKA Uekambuno Kec. Ulubongka Kab. Tojo Una Una Prov. Sulawesi Tengah,Kab. Tojo Una Una,,Sulawesi Tengah
10402953,SMA NEGERI 1 TAMBUSAI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/216C9142-FCAB-401D-97F7-30928D4E4CEC,JL. TRANSMIGRASI NO.58 DALU-DALU Tambusai Tengah Kec. Tambusai Kab.  Rokan Hulu Prov. Riau,Kab.  Rokan Hulu,,Riau
20500633,SMAS KANJENG SEPUH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E74296BD-C432-4004-BE58-309818A03B53,JL.PEMUDA NO. 75 SIDAYU Bunderan Kec. Sidayu Kab. Gresik Prov. Jawa Timur,Kab. Gresik,,Jawa Timur
60200545,SMA NEGERI 1 PULAU TALIABU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/330E279D-F722-42DE-912A-309B620C7D4D,"Jl. Kapten Naiman, No 11, Desa Bobong BOBONG Kec. Taliabu Barat Kab. Pulau Taliabu Prov. Maluku Utara",Kab. Pulau Taliabu,,Maluku Utara
