kode,nama,link_profil,alamat,kabupaten,kota,provinsi
10204056,SMA NEGERI 1 TALAWI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8856F01-2A4E-499D-A773-FE3FAAF4E75E,JL. BESAR DESA PAHANG Pahang Kec. Talawi Kab. Batu Bara Prov. Sumatera Utara,Kab. Batu Bara,,Sumatera Utara
20107300,SMAS HANG TUAH 1 JAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2EDD314B-8753-49D8-ADBA-FE45E843895D,JL. CILEDUK RAYA KOMP. SESKOAL Cipulir Kec. Kebayoran Lama Kota Adm. Jakarta Selatan Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Selatan,D.K.I. Jakarta
60403787,SMA NEGERI 9 RAJA AMPAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CEBBAB13-23A9-403D-86D0-FE466D4C8B57,Jl.Hendrik Mayor No.2 Kampung Dorehkar Meosbekwan Kec. Kepulauan Ayau Kab. Raja Ampat Prov. Papua Barat Daya,Kab. Raja Ampat,,Papua Barat Daya
70045722,SMAS IT MUSLIMAH SEJATI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83E1818E-12FF-4C4E-B9DF-FE46F80E10EB,JL. RAWA PISANG RT 02 RW 02 Tridayasakti Kec. Tambun Selatan Kab. Bekasi Prov. Jawa Barat,Kab. Bekasi,,Jawa Barat
50305405,SMA KARITAS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6B05EA1-6D10-4DFB-B038-FE49525BE50E,JL. RAYA ENDE - MAUMERE KM. 95 Kel. Watuneso Kec. Lio Timur Kab. Ende Prov. Nusa Tenggara Timur,Kab. Ende,,Nusa Tenggara Timur
10702284,SMA NEGERI 2 KEPAHIANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4A05B79A-A856-4B14-895B-FE4B3569BA54,JL. TERTIK 100 Tertik Kec. Tebat Karai Kab. Kepahiang Prov. Bengkulu,Kab. Kepahiang,,Bengkulu
60301589,SMAS KRISTEN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C5B1A784-9A5F-4E0A-856B-FE4E3131EFBD,JL. HOM-HOM MOAI WAMENA Hetuma Kec. Hubikiak Kab. Jayawijaya Prov. Papua Pegunungan,Kab. Jayawijaya,,Papua Pegunungan
10207084,SMAN 1 SAYUR MATINGGI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4ACFA6AE-8A32-4B33-8FAE-FE52474AF058,SAYUR MATINGGI SAYUR MATINGGI Kec. Sayur Matinggi Kab. Tapanuli Selatan Prov. Sumatera Utara,Kab. Tapanuli Selatan,,Sumatera Utara
60202239,SMA NEGERI 2 KEPULAUAN SULA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F48259A9-C98F-4FA6-AC1F-FE557F3EF025,JL. KAKI GUNUNG DOFA Dofa Kec. Mangoli Barat Kab. Kepulauan Sula Prov. Maluku Utara,Kab. Kepulauan Sula,,Maluku Utara
20101615,SMA SANTO KRISTOFORUS II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CA9F820E-D7A7-44D3-8B32-FE569F677E75,PERUM TAMAN PALEM LESTARI BLOK A-18 Cengkareng Barat Kec. Cengkareng Kota Adm. Jakarta Barat Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Barat,D.K.I. Jakarta
60103079,SMA Negeri 6 Kepulauan Tanimbar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77CF422E-EF71-4916-86A2-FE588DF800BD,JL. SERAM-WUNLAH Wunlah Kec. Wuar Labobar Kab. Kepulauan Tanimbar Prov. Maluku,Kab. Kepulauan Tanimbar,,Maluku
30202259,SMAN 1 MANUHING,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9F6164E-5DB4-428D-893C-FE5B289F3A6B,JL. NEGARA NO. 48 TUMBANG TALAKEN Tumbang Talaken Kec. Manuhing Kab. Gunung Mas Prov. Kalimantan Tengah,Kab. Gunung Mas,,Kalimantan Tengah
69859774,SMA HANG TUAH 5,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF6792CD-E248-4EF3-8984-FE5E364C67C7,Jl. M. Ridwan No.7 Candi Candi Kec. Candi Kab. Sidoarjo Prov. Jawa Timur,Kab. Sidoarjo,,Jawa Timur
20200680,SMAN 1 JONGGOL,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/411C70F8-D47B-423B-8EAA-FE5F83A963C7,JL. SUKASIRNA JONGGOL  NO. 36 Sukasirna Kec. Jonggol Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
40303983,SMAN 4 BANTAENG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D4325F3D-6408-4F5E-B6D8-FE6D72097A7E,JL. ELANG NO. 52 BANTAENG Pallantikang Kec. Bantaeng Kab. Bantaeng Prov. Sulawesi Selatan,Kab. Bantaeng,,Sulawesi Selatan
10648258,SMAN 3 LAIS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE8AB9A3-8AA2-4C4D-AFF7-FE77AF8F1154,Jalan Serda Cik Uding Dusun 3 Desa Petal... Petaling Kec. Lais Kab. Musi Banyuasin Prov. Sumatera Selatan,Kab. Musi Banyuasin,,Sumatera Selatan
20532238,SMAN 14 SURABAYA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCD58DEC-F67A-4FD6-8E0B-FE7FB20AF61F,JL. PERUM YKP  TENGGILIS MEJOYO Kali Rungkut Kec. Rungkut Kota Surabaya Prov. Jawa Timur,,Kota Surabaya,Jawa Timur
10500235,SMAN 5 BATANG HARI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/32D5429D-E9E5-4AFB-A467-FE861C617845,JL. PRAMUKA NO.10 Bajubang Kec. Bajubang Kab. Batanghari Prov. Jambi,Kab. Batanghari,,Jambi
10810592,SMAS ISLAM MA ARIF P PASIR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05815256-768E-4911-A29F-FE93CC2533E4,JL LINTAS TIMUR  SUMATERA Pematang Pasir Kec. Ketapang Kab. Lampung Selatan Prov. Lampung,Kab. Lampung Selatan,,Lampung
20577218,SMA NEGERI 1 KEPOHBARU BOJONEGORO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B15DEA2-F751-42FD-A0D8-FE973ED5F72D,"Jln. Hayam Wuruk, No. 50, Kepoh, Kepohba... Kepoh Kec. Kepohbaru Kab. Bojonegoro Prov. Jawa Timur",Kab. Bojonegoro,,Jawa Timur
20337813,SMA NEGERI 1 WONOTUNGGAL,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/174B673C-1B79-474F-A823-FE9BCA051378,"JL.RAYA WATES, WONOTUNGGAL Wates Kec. Wonotunggal Kab. Batang Prov. Jawa Tengah",Kab. Batang,,Jawa Tengah
10214138,SMAN 1 TANJUNG MORAWA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DDABAD57-DAFB-47D2-B8D3-FE9CE8D4619A,JL. BATANG KUIS PSR VIII NO. 151 Buntu Bedimbar Kec. Tanjung Morawa Kab. Deli Serdang Prov. Sumatera Utara,Kab. Deli Serdang,,Sumatera Utara
69930818,SMA IT SWASTA DAARUSSAKINAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F53D2F3D-6192-4EE5-B5FE-FE9DE1B377D1,Jl. Protokol Sei Kamah I Sei Kamah I Kec. Sei dadap Kab. Asahan Prov. Sumatera Utara,Kab. Asahan,,Sumatera Utara
70003332,SMA Negeri 10 Denpasar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6466E147-C2B8-49E9-B0B3-FE9E940D27C4,"Jl. Bypass Ngurah rai no 732, Pesanggara... Pedungan Kec. Denpasar Selatan Kota Denpasar Prov. Bali",,Kota Denpasar,Bali
10259677,SMAN 1 RONGGURNIHUTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E14E3867-30A2-42B2-9AA2-FEA20631D8F2,JL. SALAON Sijambur Kec. Ronggur Nihuta Kab. Samosir Prov. Sumatera Utara,Kab. Samosir,,Sumatera Utara
60200727,SMAN 10 KOTA TERNATE,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EE322406-E0DA-474C-9AC6-FEAB09EAC5E5,JL K. H. DEWANTARA RT. 005 / RW. 002 Takoma Kec. Ternate Tengah Kota Ternate Prov. Maluku Utara,,Kota Ternate,Maluku Utara
20606830,SMAN 6 Tangerang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EFA5A37-D707-45A9-88A7-FEB0C2D5FFE2,JL. NYIMAS MELATI NO. 2 Karang Anyar Kec. Neglasari Kota Tangerang Prov. Banten,,Kota Tangerang,Banten
40300282,SMAN 3 MAROS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/508EA1ED-57FF-4F56-BB4D-FEB1FB73F1D1,JL. PENDIDIKAN NOMOR. 23 MAROS Maccini Baji Kec. Lau Kab. Maros Prov. Sulawesi Selatan,Kab. Maros,,Sulawesi Selatan
10644271,SMAN 1 KIKIM BARAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED3836B7-C813-441C-BD42-FEB26DD3A613,JLN. LINTAS SUMATERA DESA SAUNG NAGA Saung Naga Kec. Kikim Barat Kab. Lahat Prov. Sumatera Selatan,Kab. Lahat,,Sumatera Selatan
10101305,SMA NEGERI 1 SYAMTALIRA BAYU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72084DEC-D7DE-4AD9-9DE1-FEB87402086F,JL. BANDA ACEH-MEDAN KM.284 COT PLIENG B... Mns Beunot Kec. Syamtalira Bayu Kab. Aceh Utara Prov. Aceh,Kab. Aceh Utara,,Aceh
69985574,SMA ASSAFINA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5AE69452-A7E7-4C15-8D1B-FEBA65BC4791,Jl. Telukbone No. 33/48 Sukabanjar II Kota Karang Kec. Teluk Betung Timur Kota Bandar Lampung Prov. Lampung,,Kota Bandar Lampung,Lampung
69946393,SMA NEGERI ASIKI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/085B1F37-9AF1-4007-9FB9-FEC2ADB2890C,Jl Prabu Alaska - Asiki Asiki Kec. Jair Kab. Boven Digoel Prov. Papua Selatan,Kab. Boven Digoel,,Papua Selatan
10257282,SMAN 1 BESITANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF905913-E7FB-4F39-B825-FEC452545CCC,JL. SEI PUCUK Pekan Besitang Kec. Besitang Kab. Langkat Prov. Sumatera Utara,Kab. Langkat,,Sumatera Utara
70049004,SMA NURUL QODIRI 4,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/602CD978-345B-4AAD-9E1D-FEC809AD70A9,"JL. Manunggal 4, Melungun Ratu Kec. Sungkai Tengah Kab. Lampung Utara Prov. Lampung",Kab. Lampung Utara,,Lampung
20552089,SMAS NURUL ULUM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D72A80DB-AA4B-4612-BD92-FECA82362E57,DESA KARANG MANGGIS Rombuh Kec. Palengaan Kab. Pamekasan Prov. Jawa Timur,Kab. Pamekasan,,Jawa Timur
20238517,SMAN 5 BOGOR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/163BC6C8-ACBE-487B-AAF4-FED45C7CE934,JL. MANUNGGAL NO. 22 Menteng Kec. Kota Bogor Barat Kota Bogor Prov. Jawa Barat,,Kota Bogor,Jawa Barat
69979990,SMA SWASTA BUDI MULIA BAKIRUK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B790C647-C6E3-4FB3-8118-FED6AB0F9C86,JLN. UMASUKAER-BENENAI Bakiruk Kec. Malaka Tengah Kab. Malaka Prov. Nusa Tenggara Timur,Kab. Malaka,,Nusa Tenggara Timur
69946205,SMA NEGERI 02 KABOLA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A20D99DB-AEBF-4C87-92B5-FED8C2C863C1,Kebun Kopi Kopidil Kec. Kabola Kab. Alor Prov. Nusa Tenggara Timur,Kab. Alor,,Nusa Tenggara Timur
70042884,SMA NURUL GHUFRON,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9361C33-488A-4747-AD5B-FEDB3D81F707,"Dusun Simpang Empat, RT.015/RW.007 SEI MELAYU Kec. Sungai Melayu Rayak Kab. Ketapang Prov. Kalimantan Barat",Kab. Ketapang,,Kalimantan Barat
10220523,SMAN 1 SITAHUIS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BEBCD3AE-8BFD-4CD1-BC85-FEDBD3EC516E,"JL. SIBOLGA TARUTUNG KM 12,5 Bonan Dolok Kec. Sitahuis Kab. Tapanuli Tengah Prov. Sumatera Utara",Kab. Tapanuli Tengah,,Sumatera Utara
69859696,SMAN 2 KUALA KURUN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1FB39955-988E-4737-974D-FEDC7B7C917B,"Jl. Swadaya, Desa Tumbang Hakau Tumbang Hakau Kec. Kurun Kab. Gunung Mas Prov. Kalimantan Tengah",Kab. Gunung Mas,,Kalimantan Tengah
40311046,SMAN 10 LUWU TIMUR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D78895EC-0BEA-4660-BB2F-FEDECBBABC1A,KERTORAHARJO Kertaraharjo Kec. Tomoni Timur Kab. Luwu Timur Prov. Sulawesi Selatan,Kab. Luwu Timur,,Sulawesi Selatan
10105043,SMA NEGERI 1 CALANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA4F4718-945B-4E87-AA5E-FEEE81A7DDB6,JL. TEUKU UMAR DESA GAMPONG BLANG Kampung Blang Kec. Krueng Sabee Kab. Aceh Jaya Prov. Aceh,Kab. Aceh Jaya,,Aceh
20540176,SMAS TARBIYATUL MURIDIN SRONO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3DC30CE6-EA2C-48DF-9843-FEF10B0F6B43,JL.MAYOR SUPONO Parijatah Kulon Kec. Srono Kab. Banyuwangi Prov. Jawa Timur,Kab. Banyuwangi,,Jawa Timur
69876822,SMA NEGERI 1 KARAMAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FE286D94-BED6-4DAB-B5B3-FEF6BB2AB1DD,Desa Monano Monano Kec. Karamat Kab. Buol Prov. Sulawesi Tengah,Kab. Buol,,Sulawesi Tengah
69786425,SMAN 1 MUARA SAMU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E1CC67A9-FE09-4CC8-806D-FEF774C2B7D5,Jalan Biu Muser Biu Kec. Muara Samu Kab. Paser Prov. Kalimantan Timur,Kab. Paser,,Kalimantan Timur
10403695,SMAN 1 SINGINGI HILIR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C987384F-7F6A-4841-A500-FF02427B3180,JL. JEND. SUDIRMAN NO. 01 RT. 01 RW. 01 KOTO BARU Kec. Singingi Hilir Kab. Kuantan Singingi Prov. Riau,Kab. Kuantan Singingi,,Riau
20536831,SMAS ISLAM HASYIM ASY ARI BATU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93491EEA-D840-4CCF-9658-FF02B93B15EF,JL. SEMERU 22 B BATU Sisir Kec. Batu Kota Batu Prov. Jawa Timur,,Kota Batu,Jawa Timur
69985001,SMA TARUNA MANDARA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51A74BD8-7D19-4575-B6C5-FF0745048EEC,Jln A.A Pandji Tisna Kaliasem Kec. Banjar Kab. Buleleng Prov. Bali,Kab. Buleleng,,Bali
70011101,SMAS BAMBINI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3D213FD-6A85-4078-A5B5-FF0C3A009E61,Jl. Mesjid Raya No. 68 I-L Makassar Wajo Baru Kec. Bontoala Kota Makassar Prov. Sulawesi Selatan,,Kota Makassar,Sulawesi Selatan
10900880,SMAS YPK TOBOALI BANGKA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3FE9E40-85D2-483D-A755-FF0D26216BAB,JL. JEND. SUDIRMAN TOBOALI TELADAN Toboali Kab. Bangka Selatan Prov. Kepulauan Bangka Belitung,Kab. Bangka Selatan,,Kepulauan Bangka Belitung
10210730,SMAS HANG TUAH BELAWAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/633C7DD2-4770-4EB2-9523-FF14D4F5B840,JL. KAPTEN RADEN SULIAN BELAWAN Belawan I Kec. Medan Kota Belawan Kota Medan Prov. Sumatera Utara,,Kota Medan,Sumatera Utara
69774728,SMAN 2 TAEBENU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB4C60C7-E92D-4420-AFCA-FF1501C86561,JL. POROS TENGAH BAUMATA- BOKONG KABUPAT... Bokong Kec. Taebenu Kab. Kupang Prov. Nusa Tenggara Timur,Kab. Kupang,,Nusa Tenggara Timur
69725547,SMAS TAMAN SISWA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F619AD2F-75E5-442C-AD5E-FF165CE5133C,JL.A.YANI NO.67 GEDONG TATAAN Bagelen Kec. Gedung Tataan Kab. Pesawaran Prov. Lampung,Kab. Pesawaran,,Lampung
10497065,SMAN 2 TELUK KUANTAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75A20899-D0F4-41CD-8112-FF1B3DFBAA50,JL. LINTAS RAPP/DPN Munsalo Kec. Kuantan Tengah Kab. Kuantan Singingi Prov. Riau,Kab. Kuantan Singingi,,Riau
30102508,SMAN 1 SEPAUK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/226F6B44-3E3B-415A-85F7-FF200757DEAC,Jalan Tanjung Ria Tanjung Ria Kec. Sepauk Kab. Sintang Prov. Kalimantan Barat,Kab. Sintang,,Kalimantan Barat
69753909,SMAN 29 GARUT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA7DF6A2-7579-4AFA-9A53-FF294C521235,JLN. LINTAS SELATAN DS. JAGABAYA  KEC. M... Jagabaya Kec. Mekarmukti Kab. Garut Prov. Jawa Barat,Kab. Garut,,Jawa Barat
20522639,SMAN 1 SUBOH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78F4EEDC-8082-4A29-BF5B-FF3163BD41AB,JL. PAWIYATAN NO. 04 Suboh Kec. Suboh Kab. Situbondo Prov. Jawa Timur,Kab. Situbondo,,Jawa Timur
20606527,SMAS BUDI MULIA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C38F9F83-8C24-4ABD-B694-FF31A10FF193,JL. HOS COKROAMINOTO NO. 1 Sudimara Jaya Kec. Ciledug Kota Tangerang Prov. Banten,,Kota Tangerang,Banten
69754764,SMAS ISLAM TERPADU RIYADUL ULUM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72DC5BC1-76C5-4EEA-A322-FF32ED1C0934,JL. KH. AHMAD SONHAJI KARANG NYIOR BICOR... Bicorong Kec. Pakong Kab. Pamekasan Prov. Jawa Timur,Kab. Pamekasan,,Jawa Timur
40104775,SMAN 1 TAGULANDANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/945521AB-972E-4216-9F08-FF33B516CA52,TAGULANDANG Balehumara Kec. Tagulandang Kab. Kep. Siau Tagulandang Biaro Prov. Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,,Sulawesi Utara
69989776,SMAN 2 RANGSANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5ABE6BEB-A292-49D9-8E50-FF348F1811AE,Jl. Taqwa Penyagun Penyagun Kec. Rangsang Kab. Kepulauan Meranti Prov. Riau,Kab. Kepulauan Meranti,,Riau
69769393,SMA IT NURUL ILMI TENGGARONG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BE9B973-4BFC-4256-87CA-FF3735DFB1BD,JL. AHMAD DAHLAN NO. 47 TENGGARONG Baru Kec. Tenggarong Kab. Kutai Kartanegara Prov. Kalimantan Timur,Kab. Kutai Kartanegara,,Kalimantan Timur
10496495,SMA DHARMA LOKA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/990C57D2-4EB5-4E3E-A73E-FF3B220C1832,JL. Soekarno Hatta Permata Ujung No.99 R... Bandarraya Kec. Payung Sekaki Kota Pekanbaru Prov. Riau,,Kota Pekanbaru,Riau
70041240,SMA Pelita Anugerah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/814B5DBF-C5D7-4608-8368-FF4D2B825415,Jl. Menceng Raya Blok E3 No. 12-13 RT. 0... Tegal Alur Kec. Kali Deres Kota Adm. Jakarta Barat Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Barat,D.K.I. Jakarta
20549833,SMAS EMPAT LIMA 1 KEDUNGPRING,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7D66BB10-1634-4477-9FAE-FF51B727F150,JL. UTARA LAPANGAN KEDUNGPRING Kedungpring Kec. Kedungpring Kab. Lamongan Prov. Jawa Timur,Kab. Lamongan,,Jawa Timur
10303439,SMAS PGRI 4,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41B5D5AF-7D29-4F2A-8D1A-FF5EFBF1E28D,JL. SAWAH LAING Gunung Sarik Kec. Kuranji Kota Padang Prov. Sumatera Barat,,Kota Padang,Sumatera Barat
