kode,nama,link_profil,alamat,kabupaten,kota,provinsi
60302453,SMAN 1 PANIAI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C13CD15D-B2ED-449E-9FA4-15FDFE482C02,"JL. WATA, Enarotali Enarotali Kec. Paniai Timur Kab. Paniai Prov. Papua Tengah",Kab. Paniai,,Papua Tengah
20253663,SMAS AL BASHRIYAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0ECCB8B8-5065-490E-98BD-15FECF33154F,KP. TENJOLAYA Cisaat Kec. Cicurug Kab. Sukabumi Prov. Jawa Barat,Kab. Sukabumi,,Jawa Barat
10214131,SMAN 1 BATANG KUIS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD83583E-45E0-45F7-A37B-1602DC3D66C5,JL. PENDIDIKAN Paya Gambar Kec. Batang Kuis Kab. Deli Serdang Prov. Sumatera Utara,Kab. Deli Serdang,,Sumatera Utara
30106486,SMAS SINAR KASIH NG PINOH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2E35267-F4A4-4F9F-A2DF-16086A404D93,Jalan Dr. Soeparjan Nanga Pinoh Kenual Kec. Nanga Pinoh Kab. Melawi Prov. Kalimantan Barat,Kab. Melawi,,Kalimantan Barat
30100380,SMAN 1 JAWAI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF047481-719B-48A3-A972-1608DE7363C1,Jalan Pertanian Sentebang Sentebang Kec. Jawai Kab. Sambas Prov. Kalimantan Barat,Kab. Sambas,,Kalimantan Barat
60200185,SMAN 4 HALMAHERA TENGAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C5E7BBE7-3ECD-4DA4-9213-160D64FF8CEB,JL. KEMERDEKAAN NO. D 140 Wairoro Indah Kec. Weda Selatan Kab. Halmahera Tengah Prov. Maluku Utara,Kab. Halmahera Tengah,,Maluku Utara
50309120,SMAS FRATER DON BOSCO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A397E05-27A6-44F9-B9D2-16115CA0CF5B,JL. Trans Lembata - Lamahora - Lewoleba Lewoleba Timur Kec. Nubatukan Kab. Lembata Prov. Nusa Tenggara Timur,Kab. Lembata,,Nusa Tenggara Timur
40204015,SMAN 1 BOKAN KEPULAUAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8363266-27DF-46ED-9727-161599FFD453,JL. BOLOTONA NO. 10 Keak KEC. BOKAN KEPULAUAN Kab. Banggai Laut Prov. Sulawesi Tengah,Kab. Banggai Laut,,Sulawesi Tengah
69899318,SMA NEGERI 2 TELUK BATANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A096D509-49CE-48D3-AB24-16176680556C,Jalan Raden Utong Mas Bangun Kec. Teluk Batang Kab. Kayong Utara Prov. Kalimantan Barat,Kab. Kayong Utara,,Kalimantan Barat
70011627,SMA IT ABI CENTER,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EF70EDF-63C9-43BC-9DB1-161816A344C1,Jl. Bukittinggi-Kamang Bukareh KOTO TANGAH Kec. Tilatang Kamang Kab. Agam Prov. Sumatera Barat,Kab. Agam,,Sumatera Barat
20614057,SMAN 26 KABUPATEN TANGERANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E9D1AB0-6119-4912-AC45-161AEB02E480,Jl. Raya Kec. Kemiri Kemiri Kec. Kemiri Kab. Tangerang Prov. Banten,Kab. Tangerang,,Banten
30404229,SMAN 5 BERAU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D0B8C72-5594-43C1-8A32-16218F144A60,JL. H.R.M. AYOEB Gunung Tabur Kec. Gunung Tabur Kab. Berau Prov. Kalimantan Timur,Kab. Berau,,Kalimantan Timur
10507313,SMAN 1 MUARO JAMBI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/315B89C7-148B-4F41-9193-16297944707C,JLN. LINTAS JAMBI MUARA BULIAN KM. 20 KELURAHAN PIJOAN Kec. Jambi Luar Kota Kab.  Muaro Jambi Prov. Jambi,Kab.  Muaro Jambi,,Jambi
70050171,SMA DARUL ULUM AS SYAR IYAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC3FD151-CE04-44B4-BB7A-162F3845AFFC,Jl. Kedondong Dusun Pandan Wangi Wana Arum Kec. Rimbo Ulu Kab. Tebo Prov. Jambi,Kab. Tebo,,Jambi
69949652,SMA Muhammadiyah Program Khusus Kottabarat Surakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6B29488-4B89-48C1-9BC6-163045343C14,Jl. Pleret Raya  Sumber RT 06 RW 07 Sumber Kec. Banjarsari Kota Surakarta Prov. Jawa Tengah,,Kota Surakarta,Jawa Tengah
20220347,SMAS TAMAN SISWA BOGOR TENGAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2C50A61-7194-444D-ACD3-163103B998EA,JL. MERDEKA NO. 172 Ciwaringin Kec. Kota Bogor Tengah Kota Bogor Prov. Jawa Barat,,Kota Bogor,Jawa Barat
40404879,SMAN 1 KONTUKOWUNA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C93E61AD-644A-42C3-A89E-1631D5D8C073,JL. Pendidikan Bahutara Kec. Kontu Kowuna Kab. Muna Prov. Sulawesi Tenggara,Kab. Muna,,Sulawesi Tenggara
60300373,SMAS YPK 1 BIAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD6F0F16-358F-4269-8934-1632320C3575,JL. SRIWIJAYA BIAK Brambaken Kec. Samofa Kab. Biak Numfor Prov. Papua,Kab. Biak Numfor,,Papua
20251779,SMAS AL BIDAYAH NBATUJAJAR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/287E8EF4-459D-44D6-B35E-16324604549D,JL GIRI ASIH BATUJAJAR Giriasih Kec. Batujajar Kab. Bandung Barat Prov. Jawa Barat,Kab. Bandung Barat,,Jawa Barat
10603853,SMA NEGERI 06 PALEMBANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC389489-BE2F-472E-BA51-1639A33FFFB0,JL. SERSAN SANI BASUKI RAHMAT PALEMBANG Talang Aman Kec. Kemuning Kota Palembang Prov. Sumatera Selatan,,Kota Palembang,Sumatera Selatan
30400578,SMA SWASTA AWANG LONG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C2EE17A-AB8F-4C3C-BDD3-163F65501550,JL. KH. DEWANTARA RT.II LONG HUBUNG KEC. LONG HUBUNG Kab. Mahakam Ulu Prov. Kalimantan Timur,Kab. Mahakam Ulu,,Kalimantan Timur
69969094,SMA SWASTA AMANAH TAHFIDZ,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8BF04731-1F5B-47C4-BD2F-1641AB3758F5,Jl. Pelita Sei Mencirim Dusun VII Medan Krio Kec. Sunggal Kab. Deli Serdang Prov. Sumatera Utara,Kab. Deli Serdang,,Sumatera Utara
69734020,SMAN 2 KUSAMBI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E19B69B-41DB-4ED0-9479-164267DB5BC9,JL. SUGIPATANI GUALI Kec. Kusambi Kab. Muna Barat Prov. Sulawesi Tenggara,Kab. Muna Barat,,Sulawesi Tenggara
10206582,SMAN 1 SORKAM BARAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94309980-AEAB-49C5-B1F6-1644B4FC4C20,JL. SIBOLGA BARUS KM 35 SORKAM KANAN SORKAM KANAN Kec. Sorkam Barat Kab. Tapanuli Tengah Prov. Sumatera Utara,Kab. Tapanuli Tengah,,Sumatera Utara
20304998,SMAS MUHAMMADIYAH KEBUMEN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42DB8F3B-5744-4A2F-9B32-1644D1BAA26D,JL. JEND. A. YANI NO. 83 KEBUMEN Panjer Kec. Kebumen Kab. Kebumen Prov. Jawa Tengah,Kab. Kebumen,,Jawa Tengah
20252287,SMAN 1 CIMARAGAS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C78A15EB-EE1E-4A3F-B298-164F454565D7,JL. RAYA CIMARAGAS NO.139 B CIMARAGAS Cimaragas Kec. Cimaragas Kab. Ciamis Prov. Jawa Barat,Kab. Ciamis,,Jawa Barat
10259747,SMAS PANCA KARYA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52DBA58E-F674-4E39-B9AC-164F916524D7,JL. WONOSARI NO. 1 PERDAMAIAN Perdamaian Kec. Stabat Kab. Langkat Prov. Sumatera Utara,Kab. Langkat,,Sumatera Utara
69978281,SMA AL FADLLU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/975352DB-5ED2-4FC8-8AE1-1652762FD505,JL. Srogo Sidorejo Brangsong Kendal Sidorejo Kec. Brangsong Kab. Kendal Prov. Jawa Tengah,Kab. Kendal,,Jawa Tengah
20541272,SMA PGRI 1 PLOSO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30EA2072-F52E-41DB-BFFD-166059D490E3,JL. BRANTAS 4 PLOSO Ploso Kec. Ploso Kab. Jombang Prov. Jawa Timur,Kab. Jombang,,Jawa Timur
69947672,SMA DAARUL MA`RIFAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E785D4AD-BA88-4F2F-8715-16620A62D8EE,Jalan Raden Amapuradirja No.86 Sukamarga Kec. Abung Tinggi Kab. Lampung Utara Prov. Lampung,Kab. Lampung Utara,,Lampung
50304604,SMAN 1 LOBALAIN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/76310462-F786-499E-A225-1666A459CA6F,BAA Mokdale Kec. Lobalain Kab. Rote Ndao Prov. Nusa Tenggara Timur,Kab. Rote Ndao,,Nusa Tenggara Timur
20607665,SMAS YANMU PANDEGLANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F548DA4-6B34-47B8-B832-166F82CE7168,"Jalan Syech Abdul Jabbar, Kp. Karang Tan... Pagadungan Kec. Karang Tanjung Kab. Pandeglang Prov. Banten",Kab. Pandeglang,,Banten
50204715,SMAN 5 KOTA BIMA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8666C6D8-648F-4E4C-8B2E-16710671A720,JL. CEMPAKA 1 BTN TAMBANA Jatiwangi Kec. Asakota Kota Bima Prov. Nusa Tenggara Barat,,Kota Bima,Nusa Tenggara Barat
20606517,SMAS MUHAMMADIYAH 3,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00EF309B-2401-4C19-9E51-167B12E0C531,JL. PERINTIS KEMERDEKAAN I NO. 33 Babakan Kec. Tangerang Kota Tangerang Prov. Banten,,Kota Tangerang,Banten
10302823,SMAN 1 SIJUNJUNG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE675B35-B2CD-4C0F-9FB2-167CAD304487,JL. M. SYAFEI NO.5 MUARO SIJUNJUNG MUARO Kec. Sijunjung Kab. Sijunjung Prov. Sumatera Barat,Kab. Sijunjung,,Sumatera Barat
60304943,SMAN I CITAK MITAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3073FBE0-4133-45A1-9F44-167EA9A43B33,SENGGO Tamanim Kec. Citak-Mitak Kab. Mappi Prov. Papua Selatan,Kab. Mappi,,Papua Selatan
20566159,SMAS DARUTTAWWABIN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/480A93F1-8F13-4217-970F-16810BEB89FC,Jln. Raya Menganti Karangturi Menganti G... Menganti Kec. Menganti Kab. Gresik Prov. Jawa Timur,Kab. Gresik,,Jawa Timur
50309006,SMA TUNAS HARAPAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5AE5BCD8-2052-4047-B306-16829244CBBC,JL.KISBAKI Manutapen Kec. Alak Kota Kupang Prov. Nusa Tenggara Timur,,Kota Kupang,Nusa Tenggara Timur
30207362,SMA NEGERI 2 LAUNG TUHUP,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E53DAD50-F925-413C-BAD2-168725A955A9,MUARA TUHUP Muara Tuhup Kec. Laung Tuhup Kab. Murung Raya Prov. Kalimantan Tengah,Kab. Murung Raya,,Kalimantan Tengah
20323399,SMA NEGERI 1 KEDUNGWUNI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB1BFCA5-B152-4561-8C1E-168F97FF0BF4,Jl. Paesan Utara Kedungwuni Barat Kec. Kedungwuni Kab. Pekalongan Prov. Jawa Tengah,Kab. Pekalongan,,Jawa Tengah
20219717,SMAS INDONESIA RAYA BANDUNG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A220B7E6-8CCE-49CA-82DF-169419E7F7F2,JL. PROF. SURIA SUMANTRI NO. 33B Sukawarna Kec. Sukajadi Kota Bandung Prov. Jawa Barat,,Kota Bandung,Jawa Barat
20552452,SMAS TRI BAKTI WONOREJO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03933FC3-B63D-45B0-B02A-1694C75DBBAE,JL. RADEN WIJAYA NO. 1 SUDAN WONOREJO Wonosari Kec. Wonorejo Kab. Pasuruan Prov. Jawa Timur,Kab. Pasuruan,,Jawa Timur
10497452,SMAS MANDIRI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FDBE71E3-4B4F-4F37-B39A-169E9FB66F73,JL. M. BOYA Sungai Rukam Kec. Enok Kab. Indragiri Hilir Prov. Riau,Kab. Indragiri Hilir,,Riau
20306206,SMAS SULTAN AGUNG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/831EFF14-59EF-43C3-BB21-16A8096352D2,JL. RING ROAD UTARA Lugosobo Kec. Gebang Kab. Purworejo Prov. Jawa Tengah,Kab. Purworejo,,Jawa Tengah
10211316,SMAS METHODIST,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15709AFC-2D8D-41A0-90FB-16B509ECC28E,JL. JEND. SUDIRMAN NO. 136 Binjai Kec. Binjai Kota Kota Binjai Prov. Sumatera Utara,,Kota Binjai,Sumatera Utara
69984259,SMA DAAR EL HASANAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B8FE19A-3F90-48E9-9722-16B77A163EEB,"Jl. H. Sardali, Graha Dukuh Sabrang, Rt/... Jawilan Kec. Jawilan Kab. Serang Prov. Banten",Kab. Serang,,Banten
20232327,SMA PLUS  DAARUL FUDLOLA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0848586-98BB-4A5F-AFE5-16BBE1D41398,Jl. Raya Jakarta Bogor KM. 40 Rt 01/07 P... Pabuaran Kec. Cibinong Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
40305082,SMAS DDI PINRANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EE8AC7B-1D42-401D-AC02-16BD2A77FF3D,JL. ANDRIAS WAHANI NO. 27 Sawitto Kec. Watang Sawitto Kab. Pinrang Prov. Sulawesi Selatan,Kab. Pinrang,,Sulawesi Selatan
20103288,SMAN 107 JAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D51618B-A754-49E8-90CE-16BEEBC7CCD7,JL. RAWA BADUNG TIMUR CAKUNG Jatinegara Kec. Cakung Kota Adm. Jakarta Timur Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Timur,D.K.I. Jakarta
10303441,SMAS PGRI 2,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC92B9B6-A5A8-48C9-A8F2-16BF639C1098,JL. LINGGAR JATI I Lubuk Begalung Nan XX Kec. Lubuk Begalung Kota Padang Prov. Sumatera Barat,,Kota Padang,Sumatera Barat
70053648,SMA PERSIS AL-MUYASSAR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5CFF2273-7BC1-4610-8B17-16C30836C903,Jl. Lintas Sumatera KM.24 Raksa Jiwa Kec. Semidang Aji Kab. Ogan Komering Ulu Prov. Sumatera Selatan,Kab. Ogan Komering Ulu,,Sumatera Selatan
20227441,SMAS MUHAMMADIYAH 1 GARUT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/805C804E-5A88-4692-97CB-16C38FCF3113,JL. BRATAYUDHA NO. 39 Regol Kec. Garut Kota Kab. Garut Prov. Jawa Barat,Kab. Garut,,Jawa Barat
10307989,SMAN 9 SIJUNJUNG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/301ED35A-6B0A-413C-AF24-16CB5A78F5FA,JL. LINTAS TANAH BEDANTUNG KM 114 SIJUNJUNG Kec. Sijunjung Kab. Sijunjung Prov. Sumatera Barat,Kab. Sijunjung,,Sumatera Barat
10110817,SMA NEGERI 2 PULO ACEH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7BCA25E-1892-48F0-8A1C-16CBE750A16B,DESA BLANG SITUNGKOH Blang Situngkoh Kec. Pulo Aceh Kab. Aceh Besar Prov. Aceh,Kab. Aceh Besar,,Aceh
60102245,SMA Negeri 21 Maluku Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FEA67555-DCC8-416F-A07E-16D23A5BCC1A,TEHUA Tehua Kec. Telutih Kab. Maluku Tengah Prov. Maluku,Kab. Maluku Tengah,,Maluku
