kode,nama,link_profil,alamat,kabupaten,kota,provinsi
60203631,SMA NEGERI 6 HALMAHERA BARAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/863D35EB-8310-4C70-A4E4-8987AE043E6E,DESA AKEARA Akeara Kec. Jailolo Selatan Kab. Halmahera Barat Prov. Maluku Utara,Kab. Halmahera Barat,,Maluku Utara
20229183,SMAS YAPEMRI DEPOK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D89C7670-4411-4219-BF4C-89907B329DF9,JL. AGUNG RAYA UJUNG NO. 3 Abadijaya Kec. Sukmajaya Kota Depok Prov. Jawa Barat,,Kota Depok,Jawa Barat
69930653,SMA MANARULHUDA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CC99AD0-A946-47D6-90CA-899096B3CC23,Jl. Kh. Saleh No. 446 Sukamanah Kec. Karang Tengah Kab. Cianjur Prov. Jawa Barat,Kab. Cianjur,,Jawa Barat
10609628,SMA BINA CIPTA PALEMBANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/845DF153-6FB9-49BA-96B6-8991E8DC2B11,JL. BINA CIPTA NO. 18 PALEMBANG Bukit Sangkal Kec. Kalidoni Kota Palembang Prov. Sumatera Selatan,,Kota Palembang,Sumatera Selatan
70039188,SMA BHAKTI ANANDA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F59CC42E-74E1-4665-B5BA-8997BE1E4641,Jl. Prancis Raya Perum Villa Taman Banda... D A D A P Kec. Kosambi Kab. Tangerang Prov. Banten,Kab. Tangerang,,Banten
10212524,SMAS AL MA ARIF,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CFCBA2BB-FD95-4E33-AE5A-89A7F996C924,Jalan Pasar 10 Bengkel Mangga Kec. Stabat Kab. Langkat Prov. Sumatera Utara,Kab. Langkat,,Sumatera Utara
20605092,SMAN 1 PONTANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2901592-238F-42D9-8A1F-89AEE14D2EC1,JL. KUBANG PUJI Pontang Kec. Pontang Kab. Serang Prov. Banten,Kab. Serang,,Banten
20244733,SMAS RIYADLUL JANNAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AEC3E5E3-E4C9-40EA-B806-89BEA61B0F7E,JL. INDUSTRI NO. 114 PASIR GOMBONG CIKAR... Pasirgombong Kec. Cikarang Utara Kab. Bekasi Prov. Jawa Barat,Kab. Bekasi,,Jawa Barat
10648294,SMAN 1 BELITANG JAYA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C02BF3AA-5CAB-4B86-9188-89BF1482E50A,Jln. Raya Desa Karsajaya Karsa Jaya Kec. Belitang Jaya Kab. Ogan Komering Ulu Timur Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,,Sumatera Selatan
50309198,SMAS KRISTEN BOKING,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DCCF8B7-5E82-47A8-91F1-89CCBFD7DFC0,Jalan Joni Banunaek Nomor 05 Boking Boking Kec. Boking Kab. Timor Tengah Selatan Prov. Nusa Tenggara Timur,Kab. Timor Tengah Selatan,,Nusa Tenggara Timur
10901019,SMAN 1 KELAPA KAMPIT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF7125D0-7AF5-4100-887B-89D09BAE7610,JL. BERINGIN II KELAPA KAMPIT Mentawak Kec. Kelapa Kampit Kab. Belitung Timur Prov. Kepulauan Bangka Belitung,Kab. Belitung Timur,,Kepulauan Bangka Belitung
20603351,SMAS MANDIRI BALARAJA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94F82D3F-9AA7-49B7-9E30-89D3FA426763,"JL. RAYA KRESEK KM. 0,5 Balaraja Kec. Balaraja Kab. Tangerang Prov. Banten",Kab. Tangerang,,Banten
10110604,SMA IT AL-FITYAN SCHOOL ACEH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B30A29C1-0052-44F8-89D7-89D7AC10F913,Jln. Ir. M. Taher Lr. Lawee Ds. Reuloh Reuloh Kec. Ingin Jaya Kab. Aceh Besar Prov. Aceh,Kab. Aceh Besar,,Aceh
10806027,SMAS LENTERA HARAPAN SKP,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0CC721C8-B62F-4C24-BCE6-89D935E8C9BB,JL. RAYA BUMI AGUNG Sumbersari Kec. Sekampung Kab. Lampung Timur Prov. Lampung,Kab. Lampung Timur,,Lampung
20523839,SMAS SULTAN AGUNG PUGER,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD0DC13E-198A-4D9E-A91A-89DB130FD6FF,JL. MOCH. SROEDJI 16 Kasiyan Timur Kec. Puger Kab. Jember Prov. Jawa Timur,Kab. Jember,,Jawa Timur
20314882,SMA NEGERI 1 NGAWEN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8BFD9061-CD06-426D-BBEA-89DB1CD69DD8,JL. RAYA BLORA-PURWODADI KM 17 NGAWEN Trembulrejo Kec. Ngawen Kab. Blora Prov. Jawa Tengah,Kab. Blora,,Jawa Tengah
20302172,SMA NEGERI 1 BATURRADEN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8B8BCEF-0F31-4756-B9E8-89DC2C39B261,JL. RAYA REMPOAH TIMUR NO.786 Rempoah Kec. Baturaden Kab. Banyumas Prov. Jawa Tengah,Kab. Banyumas,,Jawa Tengah
20220336,SMAN 7 BOGOR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FDC5A7AF-F646-4BE0-A71B-89DEEDCF2847,JL. PALUPUH NO.7 Tegalgundil Kec. Kota Bogor Utara Kota Bogor Prov. Jawa Barat,,Kota Bogor,Jawa Barat
10646233,SMAN 2 RAMBANG DANGKU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D556A75F-3CF0-41D5-BFF8-89DF7C2886EA,DESA MANUNGGAL JAYA MANUNGGAL JAYA Kec. Rambang Niru Kab. Muara Enim Prov. Sumatera Selatan,Kab. Muara Enim,,Sumatera Selatan
69888594,SMA SWASTA MANARUL ISLAM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58167A36-E1F4-48D0-9957-89E54FD93EE2,Jl. Medan Banda Aceh Seumadam Kec. Kejuruan Muda Kab. Aceh Tamiang Prov. Aceh,Kab. Aceh Tamiang,,Aceh
