kode,nama,link_profil,alamat,kabupaten,kota,provinsi
10110257,SMAS Darul Quran Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A587CA2C-F1CE-457B-A2E4-980AFF037C21,"Jln. Banda Aceh - Medan Km. 19,5 Tumbo Baro Kec. Kuta Malaka Kab. Aceh Besar Prov. Aceh",Kab. Aceh Besar,,Aceh
70041317,SMA PLUS AT-TADZKIR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89C146CF-0BC0-4DEA-B0D2-980DBEEA5142,Jl. Blok Sukamandi RT. 02 RW. 005 Pasanggrahan Kec. Maja Kab. Majalengka Prov. Jawa Barat,Kab. Majalengka,,Jawa Barat
10108225,SMAN 2 PERCONTOHAN KARANG BARU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/416D9C72-AA29-4BE0-9102-98122513FAEC,JL. KEBUN PT.PPP Kebun Tanah Terban Kec. Karang Baru Kab. Aceh Tamiang Prov. Aceh,Kab. Aceh Tamiang,,Aceh
10210924,SMAS RAKSANA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B7BBCDE-5AE5-47D4-A98E-98188C0AC02C,JL. GAJAH MADA NO. 20 Petisah Tengah Kec. Medan Petisah Kota Medan Prov. Sumatera Utara,,Kota Medan,Sumatera Utara
60202466,SMA NEGERI 7 KEPULAUAN SULA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16241614-B4FF-4C43-92B6-981EE35C963D,JL. RAYA KABAU Kabau Darat Kec. Sula Besi Barat Kab. Kepulauan Sula Prov. Maluku Utara,Kab. Kepulauan Sula,,Maluku Utara
20613865,SMAS YADIKA 10,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AB18976-96C2-4037-8FAA-98251EF08DEA,JL. RAYA SALEMBARAN NO. 26 Cengklong Kec. Kosambi Kab. Tangerang Prov. Banten,Kab. Tangerang,,Banten
69947936,SMA NEGERI 16 MALINAU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA3E8BE3-FC2F-40AB-AD33-98261C72D6CF,Desa Tanjung Nanga RT.007 Tanjung Nanga Kec. Malinau Selatan Hulu Kab. Malinau Prov. Kalimantan Utara,Kab. Malinau,,Kalimantan Utara
10210818,SMA SWASTA AL-ULUM MEDAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6BEFF22-4F0B-4700-AAE1-9826821395F5,JL. CEMARA NO.10 Kota Matsum Iv Kec. Medan Area Kota Medan Prov. Sumatera Utara,,Kota Medan,Sumatera Utara
20328447,SMA NEGERI 1 SALATIGA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7254B903-AEEB-4163-A1E9-9828179AE154,Jalan. Kemiri No. 1 Salatiga Salatiga Kec. Sidorejo Kota Salatiga Prov. Jawa Tengah,,Kota Salatiga,Jawa Tengah
20217479,SMAN 1 CIBATU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD0E3AC4-E681-4FEE-8185-9829B6F8A8FB,JL. Raya Cibatu KM. 15 RT. 04/01 Desa Ci... Cibatu Kec. Cibatu Kab. Purwakarta Prov. Jawa Barat,Kab. Purwakarta,,Jawa Barat
70010624,SMA FILIASOFIA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/673D3AB4-783B-4BB0-ABC9-982E6CAD22B8,Jl. Pemuda Ujung Gg. Filadelfia Tampan Kec. Payung Sekaki Kota Pekanbaru Prov. Riau,,Kota Pekanbaru,Riau
40307696,SMAN 4 PAREPARE,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF738FCC-E67B-4201-99C3-982F45322903,JL. LASIMING NO. 22 Ujung Bulu Kec. Ujung Kota Parepare Prov. Sulawesi Selatan,,Kota Parepare,Sulawesi Selatan
20340298,SMA ISLAM DARUL ULUM CIPARI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B03DF1F2-A9A7-4FFB-A393-9832E3251AAB,JL. RAYA CIPARI KM. 04 CISURU Cisuru Kec. Cipari Kab. Cilacap Prov. Jawa Tengah,Kab. Cilacap,,Jawa Tengah
69775757,SMAS DARUR ROSYAD,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/59BEB49F-2CA4-43ED-A264-9835801DFA74,Jln. Raya Bungkak Batorasang Kec. Tambelangan Kab. Sampang Prov. Jawa Timur,Kab. Sampang,,Jawa Timur
40402336,SMAN 1 KALEDUPA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB89619B-5F7F-41DA-9688-983608B7D0D8,JL. POROS  KE SOMBANO NO.50 Lefuto Kec. Kaledupa Kab. Wakatobi Prov. Sulawesi Tenggara,Kab. Wakatobi,,Sulawesi Tenggara
69952197,SMA NEGERI 20 KOTA BEKASI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B491B85D-046E-490C-AE4C-983E827B1288,JL. Swadaya Kp. Ceger No.42 Rt.11 Rw.02 ... Harapan Jaya Kec. Bekasi Utara Kota Bekasi Prov. Jawa Barat,,Kota Bekasi,Jawa Barat
60202274,SMA NEGERI 2 PULAU TALIABU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6EFAFF76-A1F9-4BB0-87A4-9841324487F9,Jl. Taman Siswa LANGGANU Kec. Lede Kab. Pulau Taliabu Prov. Maluku Utara,Kab. Pulau Taliabu,,Maluku Utara
70009717,SMAS ISLAM LASHARAN JAYA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6C26A61-7699-4B4B-82D7-98435D7E83BE,Jl. Pramuka Kelurahan Sombala Bella Sombala Bella Kec. Pattallassang Kab. Takalar Prov. Sulawesi Selatan,Kab. Takalar,,Sulawesi Selatan
