kode,nama,link_profil,alamat,kabupaten,kota,provinsi
69942549,SMA IT BUDJEMAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58A06A71-760C-4A26-BFE0-076E2EB06A23,Tanjungsiang Tanjungsiang Kec. Tanjungsiang Kab. Subang Prov. Jawa Barat,Kab. Subang,,Jawa Barat
20401125,SMAN 1 SEYEGAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B4A9CE90-71D4-4DED-B1BB-077155E31F8F,"TEGALGENTAN, MARGOAGUNG, SEYEGAN, SLEMAN Margoagung Kec. Seyegan Kab. Sleman Prov. D.I. Yogyakarta",Kab. Sleman,,D.I. Yogyakarta
20300721,SMA NEGERI 1 KAMPUNG LAUT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/705515FC-2D11-4358-8810-077447D65AF9,JL. Masigit Sela No. 09 Kampung Laut Klaces Kec. Kampung Laut Kab. Cilacap Prov. Jawa Tengah,Kab. Cilacap,,Jawa Tengah
20525851,SMAS PGRI 10 GLENMORE,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BAF2652-A841-47A4-9D94-078007316AC9,JL. RAYA PASAR Sepanjang Kec. Glenmore Kab. Banyuwangi Prov. Jawa Timur,Kab. Banyuwangi,,Jawa Timur
40303985,SMAN 2 BANTAENG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1AE2BE21-A16C-441A-A37C-0781091AA5A8,JL. HASANUDDIN NO.8 Bonto Atu Kec. Bissappu Kab. Bantaeng Prov. Sulawesi Selatan,Kab. Bantaeng,,Sulawesi Selatan
20532115,SMAS YP 17 SURABAYA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F197AD9-FB17-4B05-BEBB-07869C7F1EDE,JL. SIDOTOPO WETAN 112 Simokerto Kec. Simokerto Kota Surabaya Prov. Jawa Timur,,Kota Surabaya,Jawa Timur
60724705,SMA Negeri 13 Kepulauan Tanimbar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A65068A9-47BD-4274-A711-078E76D765B4,JLN ABAT WELUTU NO. 1 SEIRA Kamatubun Kec. Wer Maktian Kab. Kepulauan Tanimbar Prov. Maluku,Kab. Kepulauan Tanimbar,,Maluku
30404461,SMA Islam Samarinda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0EE859D6-CEF0-4D2D-9A23-0792FF77D104,Jl. K.H. Achmad Dahlan No. 2 Sungai Pinang Luar Kec. Samarinda Kota Kota Samarinda Prov. Kalimantan Timur,,Kota Samarinda,Kalimantan Timur
69847241,SMAN 4 PURUK CAHU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/39967AEA-3D1A-4C06-93FE-0793D37391AF,Jl. Muhammad Seman Desa Muara Untu Kec.... Muara Untu Kec. Murung Kab. Murung Raya Prov. Kalimantan Tengah,Kab. Murung Raya,,Kalimantan Tengah
10405317,SMAN 5 TANAH PUTIH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADD6A244-50F4-4AF8-B97E-079DCB3C2F0C,JL. PAYUNG SEKAKI NO. 4 MENGGALA SAKTI Kec. Tanah Putih Kab.  Rokan Hilir Prov. Riau,Kab.  Rokan Hilir,,Riau
20100614,SMAS FONS VITAE 2 JAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA146404-61FB-4EEF-829B-07A3FD6768F1,JL. KRAMAT JAYA 1B Lagoa Kec. Koja Kota Adm. Jakarta Utara Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Utara,D.K.I. Jakarta
10497416,SMA NEGERI OLAHRAGA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD96403E-A3C2-4715-A924-07A74AE076A9,JL. YOS SUDARSO NO. 103 RUMBAI PESISIR Lembah Damai Kec. Rumbai Kota Pekanbaru Prov. Riau,,Kota Pekanbaru,Riau
10201344,SMA SWASTA MUHAMMADIYAH 4,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5EEBD66-253F-41E2-8676-07AF582426EF,JL. KALIMANTAN PANGKALAN BRANDAN Brandan Timur Baru Kec. Babalan Kab. Langkat Prov. Sumatera Utara,Kab. Langkat,,Sumatera Utara
10210756,SMAS JENDERAL SUDIRMAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB917E65-1A86-4680-8C7E-07B03C119BCE,JL. SELAM I NO. 52 Tegal Sari Mandala I Kec. Medan Denai Kota Medan Prov. Sumatera Utara,,Kota Medan,Sumatera Utara
20613477,SMAN 2 Kota Tangerang Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A144FA3-2E23-45D9-9DB1-07B5D2B5C539,Jl. Raya Serpong Puspiptek Muncul Kec. Setu Kota Tangerang Selatan Prov. Banten,,Kota Tangerang Selatan,Banten
20523820,SMAS PLUS AL HASAN PANTI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/554D20B9-A123-4D59-BB4B-07BAAF69A4D6,TEROPONG BINTANG 01-02 Kemiri Kec. Panti Kab. Jember Prov. Jawa Timur,Kab. Jember,,Jawa Timur
10806770,SMAN 1 NEGERI AGUNG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC3F705B-9207-4CE8-B86F-07C88ECFD385,JL. JENDRAL SUDIRMAN NO. 100 Bandar Dalam Kec. Negeri Agung Kab. Way Kanan Prov. Lampung,Kab. Way Kanan,,Lampung
69822725,SMAN 1 LAHEI BARAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB454A28-1AD6-46C8-842D-07CB312B496B,Jln. Padat Karya Benao Hilir Benao Hilir Kec. Lahei Barat Kab. Barito Utara Prov. Kalimantan Tengah,Kab. Barito Utara,,Kalimantan Tengah
40304857,SMAS MUHAMMADIYAH BENTENG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2FA79C4-38B9-4391-85B5-07CC9322F151,JL. RA KARTINI Benteng Kec. Benteng Kab. Kepulauan Selayar Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,,Sulawesi Selatan
30101968,SMAS DON BOSCO SANGGAU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71353666-4F29-425C-9871-07CD2DD9C794,JL. JENDR. SUDIRMAN Bunut Kec. Kapuas Kab. Sanggau Prov. Kalimantan Barat,Kab. Sanggau,,Kalimantan Barat
20507726,SMAN 1 GEGER,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D732AD74-F034-40E5-8A55-07D49C613D64,Jl. Raya Uteran. No.634 Sumberejo Kec. Geger Kab. Madiun Prov. Jawa Timur,Kab. Madiun,,Jawa Timur
60203813,SMAS AL IRSYAD KOTA TERNATE,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78331AE3-BE37-4BBA-8673-07DFE8785C2D,JL. Falajawa Puncak Belakang Kantor Cata... Jati Perumnas Kec. Ternate Selatan Kota Ternate Prov. Maluku Utara,,Kota Ternate,Maluku Utara
10609314,SMAN 2 MESUJI RAYA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B23399C2-3722-46B8-9125-07E62B6176D1,DESA KERTA MUKTI Kerta Mukti Kec. Mesuji Raya Kab. Ogan Komering Ilir Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,,Sumatera Selatan
60202075,SMAN 8 TIDORE KEPULAUAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6142B4AD-D231-4EA3-8C04-07EA65DBD9FF,JL. RAYA AKEKOLANO Akekolano Kec. Oba Utara Kota Tidore Kepulauan Prov. Maluku Utara,,Kota Tidore Kepulauan,Maluku Utara
70011451,SMA IT AL-HUSNA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/221620C2-22D4-4AD3-B55D-07EBDD00EB70,Jl. Sekolah No. 11 Kubang Jaya Kec. Siak Hulu Kab. Kampar Prov. Riau,Kab. Kampar,,Riau
69906513,SMA ISLAM AL-ISTIQOMAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC514845-A563-4C32-8AC5-07F3DE44FAAF,Komplek Pontren Al-Istiqomah Ciheulang K... Langensari Kec. Karang Tengah Kab. Cianjur Prov. Jawa Barat,Kab. Cianjur,,Jawa Barat
11002196,SMAN 12 BATAM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E5C6E4F-6003-4EDC-B51A-0801447ECA4F,Jl.Pantai Indah Tanjung Uma Kec. Lubuk Baja Kota Batam Prov. Kepulauan Riau,,Kota Batam,Kepulauan Riau
10404006,SMAS BABUSSALAM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FEDF5D6E-D7EA-4940-9933-0807488CD15E,JL.H.R.Soebrantas No. 62 Sidomulyo Barat Kec. Tuahmadani Kota Pekanbaru Prov. Riau,,Kota Pekanbaru,Riau
30106122,SMAN 1 BELITANG HILIR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78D7FB23-8E83-4A7B-AECD-080758B237BC,JL. ADI SUCIPTO SEI AYAK II Sungai Ayak Iii Kec. Belitang Hilir Kab. Sekadau Prov. Kalimantan Barat,Kab. Sekadau,,Kalimantan Barat
20107394,SMAS ST MARIA DELLA STRADA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB378005-367A-4DA7-BC32-080BA6995C83,JL. PADEMANGAN I GG. 7/18 Pademangan Timur Kec. Pademangan Kota Adm. Jakarta Utara Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Utara,D.K.I. Jakarta
40310220,SMAS PESANTREN IMMIM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDE16030-10D0-44A9-AD3B-080E78C21EB5,JL. PERINTIS KEMERDEKAAN KM. 10 TAMALANR... Tamalanrea Indah Kec. Tamalanrea Kota Makassar Prov. Sulawesi Selatan,,Kota Makassar,Sulawesi Selatan
10810206,SMA NEGERI 1 KEBUN TEBU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/094C0AEB-CEEB-4357-8FCE-081025BC288D,JL. RAYA BUNGIN MUARAJAYA II Kec. Kebun Tebu Kab. Lampung Barat Prov. Lampung,Kab. Lampung Barat,,Lampung
20214965,SMAN 1 DUKUPUNTANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8843D929-B5AC-4EA7-A017-0811C0EC20ED,Jl. Nyi Ageng Serang Sindangmekar Kec. Dukupuntang Kab. Cirebon Prov. Jawa Barat,Kab. Cirebon,,Jawa Barat
69924861,SMAN 3 BATU AMPAR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/568E520C-D242-456E-B053-08142DB2668A,JL. Wirata II Sui Krawang Kec. Batu Ampar Kab. Kubu Raya Prov. Kalimantan Barat,Kab. Kubu Raya,,Kalimantan Barat
20606835,SMAS SANTA PATRICIA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B18AFCC9-135B-4CF1-9DDA-08161DEE4D55,JL. PERUM DUTA GARDENIA BLOK G7 NO. 45 Jurumudi Baru Kec. Benda Kota Tangerang Prov. Banten,,Kota Tangerang,Banten
70036095,SMAS NURUN NAHDLATAIN RAHA IBS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/82E85DA4-D52E-4268-BCD8-081F05AD1C38,"Jln. Madesabara, Lrg. BTN SMAN 1 Raha Laiworu Kec. Batalaiworu Kab. Muna Prov. Sulawesi Tenggara",Kab. Muna,,Sulawesi Tenggara
69966526,SMA Negeri 15 Bengkulu Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22589149-81A1-4746-99B2-08212F3F3BC2,Jl. Serayu Desa Bukit Makmur D6 Bukit Makmur Kecamatan Pinang Raya Kab. Bengkulu Utara Prov. Bengkulu,Kab. Bengkulu Utara,,Bengkulu
70049010,SMA BINA SATYA TIMUR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52BFC8C4-4938-4A78-9BAC-08217C1A2E1F,Jln Siswa Sasur Kec. Sahu Kab. Halmahera Barat Prov. Maluku Utara,Kab. Halmahera Barat,,Maluku Utara
69903167,SMA NEGERI 1 PAGAI SELATAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2AB6D41-544C-4F08-8FCC-0828A8CF638C,Pagai Selatan Malakopak Kec. Pagai Selatan Kab. Kepulauan Mentawai Prov. Sumatera Barat,Kab. Kepulauan Mentawai,,Sumatera Barat
70055897,Sekolah Menengah Atas Al-Khairaat Malinau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FCA93110-71B2-4228-8C04-0833CD1CD862,Jl. Aki Imbut RT.08 Malinau Seberang Kec. Malinau Utara Kab. Malinau Prov. Kalimantan Utara,Kab. Malinau,,Kalimantan Utara
10603728,SMA NEGERI 20 PALEMBANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A79ABCC6-1650-43AA-8F0E-0835F11FA6F7,JL. TP. H. SOFYAN KENAWAS PLG GANDUS Kec. Gandus Kota Palembang Prov. Sumatera Selatan,,Kota Palembang,Sumatera Selatan
30205235,SMAN 1 PULAU PETAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/420F77D0-877B-4BEC-9F92-08374D9E282A,JL.SWARGA MAWAR MEKAR Kec. Pulau Petak Kab. Kapuas Prov. Kalimantan Tengah,Kab. Kapuas,,Kalimantan Tengah
40403135,SMAS SATRIA KENDARI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C010F8AE-6851-4832-853D-08382A103B71,JL. SUPU YUSUF Lahundape Kec. Kendari Barat Kota Kendari Prov. Sulawesi Tenggara,,Kota Kendari,Sulawesi Tenggara
20231280,SMAS BINA RUHAMA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B72E30B7-248C-43C7-9F97-083B5D7C5528,"JL. SUKARAJA KAUM, DS. SUKARAJA Sukaraja Kec. Sukaraja Kab. Bogor Prov. Jawa Barat",Kab. Bogor,,Jawa Barat
40306132,SMAS GUPPI PD SAPPA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DA47AC9-FDB6-400B-BF63-08450A24F271,JL. JEND. SUDIRMAN Padang Subur Kec. Ponrang Kab. Luwu Prov. Sulawesi Selatan,Kab. Luwu,,Sulawesi Selatan
69979856,SMA NEGERI RAIMANUK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BDEFDA41-57AB-482D-9E6C-084631C4B47A,JALAN JURUSAN ATAMBUA - MALAKA Mandeu Kec. Rai Manuk Kab. Belu Prov. Nusa Tenggara Timur,Kab. Belu,,Nusa Tenggara Timur
70011599,SMAN 2 MUNCANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF568730-D59C-488E-B0B3-084665F71BA7,Kp. Mekartanjung TANJUNGWANGI Kec. Muncang Kab. Lebak Prov. Banten,Kab. Lebak,,Banten
10402967,SMA NEGERI 1 RAMBAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8BD67B3-F917-48A1-8850-08472044B34B,JL. DIPONEGORO NO.129 Koto Tinggi Kec. Rambah Kab.  Rokan Hulu Prov. Riau,Kab.  Rokan Hulu,,Riau
69759856,SMA Royal Wells High School,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69174988-08C4-4E56-BB1F-084F138DF6AB,JL. CIKUNIR NO.25 KP DUA Jaka Sampurna Kec. Bekasi Barat Kota Bekasi Prov. Jawa Barat,,Kota Bekasi,Jawa Barat
20606847,SMAN 3 Tangerang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB2A635A-65BD-4FDA-AD1B-0853DA207A2C,JL. KH. HASYIM ASHARI NO. 6 Karang Tengah Kec. Karang Tengah Kota Tangerang Prov. Banten,,Kota Tangerang,Banten
50102383,SMAS PARIWISATA SARASWATI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/28BDE65B-9EB0-4430-A9C6-0853FFD67A36,JL. COKROAMINOTO NO. 11 Semarapura Tengah Kec. Klungkung Kab. Klungkung Prov. Bali,Kab. Klungkung,,Bali
50302627,SMA ADHYAKSA ENDE,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F222894-F869-4F16-8D1F-085B3BA1264E,JL. SAM RATULANGI Kel. Paupire Kec. Ende Tengah Kab. Ende Prov. Nusa Tenggara Timur,Kab. Ende,,Nusa Tenggara Timur
69774790,SMAN 2 LAMBANDIA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/135E43DC-BCFF-4C94-8A79-085D8E78C3BB,Dusun I Watalanu Desa Lere Jaya Lere Jaya KEC. LAMBANDIA Kab. Kolaka Timur Prov. Sulawesi Tenggara,Kab. Kolaka Timur,,Sulawesi Tenggara
20529952,SMAS MUHAMMADIYAH 1 SUMENEP,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/606C9BD6-C7A6-493B-91E2-086D99DA83CF,JL. URIP SUMOHARJO NO.14 Pabian Kec. Kota Sumenep Kab. Sumenep Prov. Jawa Timur,Kab. Sumenep,,Jawa Timur
69965414,SMA NEGERI 2 CIBITUNG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D5AE4127-A11E-4DC3-B12D-086DA7AC7E5E,Jln. KH. Abdul Manan Kp. Sasak Bakar Kertamukti Kec. Cibitung Kab. Bekasi Prov. Jawa Barat,Kab. Bekasi,,Jawa Barat
10507881,SMAN 5 SUNGAI PENUH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2284148-220B-40A9-8DAF-08727ADB08B0,JL. ARAH KE TANJUNG Paling Serumpun Kec. Hamparan Rawang Kota Sungai Penuh Prov. Jambi,,Kota Sungai Penuh,Jambi
60728989,SMAS METHODIST 12,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C2F33CD-F05C-41E1-A2B1-087A70C7FD01,JL PANCA NO 28 Harjosari Ii Kec. Medan Amplas Kota Medan Prov. Sumatera Utara,,Kota Medan,Sumatera Utara
20506257,SMA NAHDLATUL ULAMA KEDUNGPRING,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B095CC2-F4A9-4AEA-860D-087AB9099B4B,Jalan Brawijaya no. 27 Sukomalo Kec. Kedungpring Kab. Lamongan Prov. Jawa Timur,Kab. Lamongan,,Jawa Timur
20232310,SMAS AL KHAIRIYAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D66C4325-F0B7-4C70-9658-087C75A2316F,JL. PTP XI  HAMBALANG NO 76 DS. TAJUR CI... Tajur Kec. Citeureup Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
20508470,SMAN 1 KEDUNGGALAR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1401BC5D-5BA2-4CCA-ABE3-087D24F2455C,JL. RAYA SOLO KM. 12 TRINIL-NGAWI 63254 Kawu Kec. Kedunggalar Kab. Ngawi Prov. Jawa Timur,Kab. Ngawi,,Jawa Timur
69973604,SMAN 22 KOTA BEKASI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/738301C5-6C25-4262-A013-087D3991E1EC,Jl. Rawa Tengah Rt. 02 Rw 03 Cikiwul Kec. Bantargebang Kota Bekasi Prov. Jawa Barat,,Kota Bekasi,Jawa Barat
69952952,SMA JAC SURABAYA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D7A15B8-7C87-4A28-9473-087E0473628B,JL. Puncak Permai Utara III / 9-11 Lontar Kec. Sambi Kerep Kota Surabaya Prov. Jawa Timur,,Kota Surabaya,Jawa Timur
40200726,SMAN 1 SINDUE,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6766B59D-C40D-4A94-9563-087F1FBF33C0,JL. UDKP TOAYA Toaya Kec. Sindue Kab. Donggala Prov. Sulawesi Tengah,Kab. Donggala,,Sulawesi Tengah
50205478,SMAN 1 LABANGKA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F4DC31C-3A07-4587-94BE-087F4167785C,Jalan Lintas Selatan Kecamatan Labangka Labangka Kec. Labangka Kab. Sumbawa Prov. Nusa Tenggara Barat,Kab. Sumbawa,,Nusa Tenggara Barat
