kode,nama,link_profil,alamat,kabupaten,kota,provinsi
20313856,SMAS PGRI WIROSARI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF22529B-6774-4E02-AFE3-C0D842F4AD15,JL. KUWU-WIROSARI Kalirejo Kec. Wirosari Kab. Grobogan Prov. Jawa Tengah,Kab. Grobogan,,Jawa Tengah
20227439,SMAS ISLAM PESANTREN GALMASI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20BF8F2F-889E-45B3-AA6E-C0D8FBE8C63C,JL. NANJUNGJAYA Nanjungjaya Kec. Kersamanah Kab. Garut Prov. Jawa Barat,Kab. Garut,,Jawa Barat
20535453,SMAS MUHAMMADIYAH 1,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EBB917BB-82FC-4E73-9565-C0E04BFD9FEB,JL. IR. H. JUANDA NO. 54 Tapaan Kec. Bugul Kidul Kota Pasuruan Prov. Jawa Timur,,Kota Pasuruan,Jawa Timur
20326430,SMA NEGERI 1 LARANGAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41A985DF-D367-4971-A696-C0E4069A7A81,Jalan RAYA BARAT SITANGGAL LARANGAN BREB... Sitanggal Kec. Larangan Kab. Brebes Prov. Jawa Tengah,Kab. Brebes,,Jawa Tengah
20506336,SMA PANCA MARGA 1 LAMONGAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B5B42C38-CFC8-41B1-B4A3-C0E6C162A776,JL. SUNAN GIRI 41 KELURAHAN TUMENGGUNGAN... Tumenggungan Kec. Lamongan Kab. Lamongan Prov. Jawa Timur,Kab. Lamongan,,Jawa Timur
20517730,SMAN 1 KEPANJEN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AEDE243C-F95D-4150-BB18-C0E7D460F8FF,JL. A. YANI NO. 48 KEPANJEN Ardirejo Kec. Kepanjen Kab. Malang Prov. Jawa Timur,Kab. Malang,,Jawa Timur
60202071,SMAN 7 TIDORE KEPULAUAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9BC9703F-C2F4-4EB3-9151-C0E933749B76,JL. PENDIDIKAN LIFOFA Lifofa Kec. Oba Selatan Kota Tidore Kepulauan Prov. Maluku Utara,,Kota Tidore Kepulauan,Maluku Utara
20252202,SMA NEGERI 1 MANDE,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33040AC6-8A01-4271-877D-C0F288493DD7,Jln. R. Aria Natamanggala km.14 Bobojong Kec. Mande Kab. Cianjur Prov. Jawa Barat,Kab. Cianjur,,Jawa Barat
69866096,SMA AL MINHAJ,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CA13558B-39A5-461F-98FD-C0FBB04EAD14,JL. CIBURIAL SUKAMAJU RT 001 RW 011 Sukamantri Kec. Tamansari Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
10113124,SMA PLUS MARYAM BINTI IBRAHIM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46EA6C6C-1617-45FB-ABF5-C0FDEA45FE50,JL. B. ACEH - MEDAN KM. 20 Tumbo Baro Kec. Kuta Malaka Kab. Aceh Besar Prov. Aceh,Kab. Aceh Besar,,Aceh
10207083,SMAN 1 SAIPAR DOLOK HOLE,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C46CBB03-C495-416F-9BC9-C100EB12E85C,JL. PARSULUMAN SIPAGIMBAR Kec. Saipar Dolok Hole Kab. Tapanuli Selatan Prov. Sumatera Utara,Kab. Tapanuli Selatan,,Sumatera Utara
10700975,SMAS PGRI BENGKULU SELATAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8252BDC2-1E0C-48B1-AD20-C105ADC169AC,JL. ZAINAB BAHMADA RUSTAM Pasar Mulia Kec. Pasar Manna Kab. Bengkulu Selatan Prov. Bengkulu,Kab. Bengkulu Selatan,,Bengkulu
69987102,SMAN 2 BASA AMPEK BALAI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E3102798-E6D0-49FA-9F8F-C10A4CA01EDB,JL. LINTAS TAPAN PADANG KM. 6 AMPANG TULAK TAPAN Kec. Basa Ampek Balai Tapan Kab. Pesisir Selatan Prov. Sumatera Barat,Kab. Pesisir Selatan,,Sumatera Barat
20538327,SMA NEGERI 3 NGANJUK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF199C14-C130-4FD2-A6A7-C11221AEA945,JL. Bengawan Solo No. 109 Telp. 03583220... Begadung Kec. Nganjuk Kab. Nganjuk Prov. Jawa Timur,Kab. Nganjuk,,Jawa Timur
20614409,SMAS MUTIARA BANGSA 2,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0D57D904-C2B8-43D9-96AB-C118B6A866F3,JL. HUSEN SASTRANEGARA NO. 29 BENDA Jurumudi Kec. Benda Kota Tangerang Prov. Banten,,Kota Tangerang,Banten
20603183,SMAS AL ISTIQOMAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3690200D-D89D-440B-B137-C11B1DEF2C07,JL. RAYA PASARKEMIS CILONGOK SUKAMANTRI Kec. Pasar Kemis Kab. Tangerang Prov. Banten,Kab. Tangerang,,Banten
50305768,SMA NEGERI 1 PANDAWAI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03B716D8-2794-4C0E-8DB0-C120BCC057FA,JL. CENDANA KAWANGU Kawangu Kec. Pandawai Kab. Sumba Timur Prov. Nusa Tenggara Timur,Kab. Sumba Timur,,Nusa Tenggara Timur
69980921,SMA N 4 TUMIJAJAR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE15FB1D-D0C3-4A8C-AE53-C1286827DC3B,Jl. Way Terusan No. 4 Gunung Menanti Kec. Tumijajar Kab. Tulang Bawang Barat Prov. Lampung,Kab. Tulang Bawang Barat,,Lampung
20253845,SMAN 1 KALIBUNDER,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F32F333-3C9A-47E8-81E1-C12EE96855AE,JL. CIBUNTU KALIBUNDER Sukaluyu Kec. Kalibunder Kab. Sukabumi Prov. Jawa Barat,Kab. Sukabumi,,Jawa Barat
20101605,SMAN 56 JAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3EA7C2C-6BF8-458D-A7A1-C13CC9312816,JL. RAYA KAMAL Tegal Alur Kec. Kali Deres Kota Adm. Jakarta Barat Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Barat,D.K.I. Jakarta
40301035,SMAN 4 GOWA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8EBA6C5F-E9F6-4E4A-AD7E-C142C3BC1FD7,JL. PENDIDIKAN Malino Kec. Tinggi Moncong Kab. Gowa Prov. Sulawesi Selatan,Kab. Gowa,,Sulawesi Selatan
69859377,SMA TUNAS PERSADA MALANGBONG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB480179-138A-4FA3-93A2-C149D18037AB,JL. MALANGBONG-WADO DESA MEKARASIH KEC. ... Mekarasih Kec. Malangbong Kab. Garut Prov. Jawa Barat,Kab. Garut,,Jawa Barat
69990384,SMA Negeri 2 Kuta Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50444893-BD29-4596-9B4F-C14AA39B3F74,"JL Taman Werdi, Br. Mumbul, Benoa, Kuta ... Benoa Kec. Kuta Selatan Kab. Badung Prov. Bali",Kab. Badung,,Bali
60103317,SMA Negeri 4 Maluku Tenggara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6793CC5-2CCD-43A3-8031-C1513DCED15F,"Jl. Trinitas Ohoira. Kei Kecil Barat, Ka... Ohoira Kec. Kei Kecil Barat Kab. Maluku Tenggara Prov. Maluku",Kab. Maluku Tenggara,,Maluku
40401538,SMAN 1 WUNDULAKO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10925EA7-11DB-4E3F-910D-C151AE85A4F5,JL. GURO NO.5 Lamekongga Kec. Wundulako Kab. Kolaka Prov. Sulawesi Tenggara,Kab. Kolaka,,Sulawesi Tenggara
50307304,SMAS STELAMARIS NIKI-NIKI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40DAD251-99E7-432E-A134-C153E79D3C45,JLN. RATU PENCINTA DAMAI Niki Niki Kec. Amanuban Tengah Kab. Timor Tengah Selatan Prov. Nusa Tenggara Timur,Kab. Timor Tengah Selatan,,Nusa Tenggara Timur
10801972,SMAS SUGAR GROUP B MATARAM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9793D620-076C-46CB-95FE-C15985D3A91D,SITE GULA PUTIH MATARAM Mataram Udik Kec. Bandar Mataram Kab. Lampung Tengah Prov. Lampung,Kab. Lampung Tengah,,Lampung
10803025,SMAN 4 KOTABUMI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69AF889E-28D8-4601-8797-C15A4FA47BF3,"JL.KSATRIA NO. 84 b SKIP, KOTABUMI SELAT... Tanjung Aman Kec. Kotabumi Selatan Kab. Lampung Utara Prov. Lampung",Kab. Lampung Utara,,Lampung
40310152,SMAN 6 LUWU TIMUR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/371C7635-AB2E-4E1D-BF01-C15D4CC66B5C,JL. POROS ANGKONA SOLO LAMAETO Lamaeto Kec. Angkona Kab. Luwu Timur Prov. Sulawesi Selatan,Kab. Luwu Timur,,Sulawesi Selatan
20306809,SMA NEGERI 1 SAPURAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B71D6E2B-0EBE-4CBD-9FE2-C15F26EF1C2E,Jl. Sarwo Edhi Wibowo Km. 20 Pecekelan Kec. Sapuran Kab. Wonosobo Prov. Jawa Tengah,Kab. Wonosobo,,Jawa Tengah
10261298,SMAN 1 TINADA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/980D09F0-2109-45A0-9BD1-C168F8ADE98C,JL. LAE MBINCILIN Tinada Kec. Tinada Kab. Pakpak Bharat Prov. Sumatera Utara,Kab. Pakpak Bharat,,Sumatera Utara
20519299,SMAN 1 PANDAAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9BAF11F7-D3D1-429C-9E50-C168FE551D28,Jl. Dr. Sutomo Desa Sumbergedang Sumber Gedang Kec. Pandaan Kab. Pasuruan Prov. Jawa Timur,Kab. Pasuruan,,Jawa Timur
50100286,SMA Negeri 3 Singaraja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0FD11F51-C7BE-4CB5-9486-C16D694C6C2B,JL. PULAU NATUNA SINGARAJA Penarukan Kec. Buleleng Kab. Buleleng Prov. Bali,Kab. Buleleng,,Bali
20307642,SMAS SHOLIHIN BANDONGAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F8CE464-B65C-41D6-AF69-C17D10936BEA,JL. R. ABDULLAH Bandongan Kec. Bandongan Kab. Magelang Prov. Jawa Tengah,Kab. Magelang,,Jawa Tengah
10505854,SMAN 16 TEBO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E9A638F-3F49-44D6-903C-C18C26BF3F72,JL. BATANGHARI KANAN Wanareja Kec. Rimbo Ulu Kab. Tebo Prov. Jambi,Kab. Tebo,,Jambi
20219795,SMAS KALAM KUDUS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5AD3A275-91D1-4C22-B381-C192FB75BE73,JL. MEKAR PUSPITA NO.  53 - 55 Cibaduyut Kec. Bojong Loa Kidul Kota Bandung Prov. Jawa Barat,,Kota Bandung,Jawa Barat
20231268,SMAS AL IJTIHAD,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8584B364-8310-40CA-942E-C193B79AD5F1,JL. KAPTEN DASUKI BAKRI DESA  CIMAYANG Cimayang Kec. Pamijahan Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
40303728,SMAS PGRI WATANSOPPENG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48F44157-4D6F-4D9A-91CA-C19611A78179,JL. KAYANGAN Botto Kec. Lalabata Kab. Soppeng Prov. Sulawesi Selatan,Kab. Soppeng,,Sulawesi Selatan
20319303,SMAN 1 MRANGGEN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0161B864-6ABC-49B6-9D23-C19CDC510D13,Jl. Kyai Santri Menur Kec. Mranggen Kab. Demak Prov. Jawa Tengah,Kab. Demak,,Jawa Tengah
10259371,SMAS METHODIST 3 MEDAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CAD87462-B1E7-45B2-BD37-C19CE5C82DEE,JL.PERINTIS KEMERDEKAAN NO. 37 Perintis Kec. Medan Timur Kota Medan Prov. Sumatera Utara,,Kota Medan,Sumatera Utara
70051494,SMA IT RAHMATAN LIL ALAMIN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F8A4F9D-A941-4E9B-920E-C19DB4A5E3F0,Kp. Cicadas RT.02 RW.08 Cicadas Kec. Ciampea Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
60101447,SMA Negeri 3 Maluku Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3559CC4-BB25-40AA-99BD-C1A10D9F3D41,JL. JACOBIS LAP Letwurung Kec. Babar Timur Kab. Maluku Barat Daya Prov. Maluku,Kab. Maluku Barat Daya,,Maluku
70044645,SMA ROUDHOTUL ILMI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64B61F05-5FF5-43F9-AF9D-C1A4CE1E8D00,Kp. Caringin Cipancur RT.003 RW.001 Sirnasari Kec. Surade Kab. Sukabumi Prov. Jawa Barat,Kab. Sukabumi,,Jawa Barat
10495531,SMA NEGERI 2 UJUNG BATU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4FE7196-CC87-42ED-B4EC-C1ACAD1A41BC,Jl. Jend. Sudirman No. 10 Pematang Tebih Kec. Ujung Batu Kab.  Rokan Hulu Prov. Riau,Kab.  Rokan Hulu,,Riau
60201662,SMA NEGERI 6 HALMAHERA SELATAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51335ABD-5057-4FEF-929A-C1AD491DC68D,JL. NYIUR MELAMBAI Laiwui Kec. Obi Kab. Halmahera Selatan Prov. Maluku Utara,Kab. Halmahera Selatan,,Maluku Utara
20326435,SMA NEGERI 1 WANASARI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/672F5107-F088-415E-B227-C1BB0633D0BD,JL. RAYA DESA SIDAMULYA KECAMATAN WANASA... Sidamulya Kec. Wanasari Kab. Brebes Prov. Jawa Tengah,Kab. Brebes,,Jawa Tengah
30401052,SMA Negeri 6 Samarinda,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B4C35CE-524D-4B09-9416-C1BDAD89F5B7,Jl. Trikora RT. 08 Rawa Makmur Kec. Palaran Kota Samarinda Prov. Kalimantan Timur,,Kota Samarinda,Kalimantan Timur
10308260,SMAN 2 RANAH PESISIR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C5926ED-227C-452C-A6BE-C1C27F1485AB,JL. PADANG SIRIH Sungai Tunu Kec. Ranah Pesisir Kab. Pesisir Selatan Prov. Sumatera Barat,Kab. Pesisir Selatan,,Sumatera Barat
10107083,SMA NEGERI 1 BIREUEN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/180D3548-A0BE-4FFC-BCCD-C1C2AF0A80F0,Jln. Banda Aceh - Medan Geulanggang Baro Geulanggang Baro Kec. Kota Juang Kab. Bireuen Prov. Aceh,Kab. Bireuen,,Aceh
50202458,SMAN 1 SAMBELIA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7E7A06E-3A05-4CF0-9F20-C1C2B5BE32BB,Jalan Ki Hajar Dewantara KM.4 Sambelia L... Sambelia Kec. Sambelia Kab. Lombok Timur Prov. Nusa Tenggara Barat,Kab. Lombok Timur,,Nusa Tenggara Barat
40302667,SMAN 5 BONE,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CD3FCE1-3F2B-4EC6-86D4-C1C2E733DC8D,JL. POROS MAKASSAR WATAMPONE KM. 120 LAP... Patangkai Kec. Lappariaja Kab. Bone Prov. Sulawesi Selatan,Kab. Bone,,Sulawesi Selatan
10645023,SMAS METHODIST 4,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62939D32-9C3F-49E3-9ACD-C1C5A45C54A5,"JL. RAYA PALEMBANG - BETUNG KM. 18,5 Air Batu Kec. Talang Kelapa Kab. Banyuasin Prov. Sumatera Selatan",Kab. Banyuasin,,Sumatera Selatan
30107804,SMAN 2 PALOH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6B3425B-F21A-49FC-BC1E-C1CA81A668E3,DESA TEMAJUK KECAMATAN PALOH Temajuk Kec. Paloh Kab. Sambas Prov. Kalimantan Barat,Kab. Sambas,,Kalimantan Barat
20532408,SMAS ADVENT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B23EE368-0C9D-48ED-8087-C1CB77F7EA1E,JL. ANJASMORO NO. 12 Sawahan Kec. Sawahan Kota Surabaya Prov. Jawa Timur,,Kota Surabaya,Jawa Timur
40309865,SMAN 5 TANA TORAJA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7FC2DAE-B82A-4D79-93DF-C1D03417A170,JL. NUSANTARA NO. 69A KELURAHAN BOMBONGAN Kec. Makale Kab. Tana Toraja Prov. Sulawesi Selatan,Kab. Tana Toraja,,Sulawesi Selatan
20546530,SMAS TUNAS LUHUR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79923160-8B5F-4D61-8867-C1D11A570456,JL. Raya Kotaanyar KM 1 Sumberanyar Kec. Paiton Kab. Probolinggo Prov. Jawa Timur,Kab. Probolinggo,,Jawa Timur
30108269,SMAN 1 TERIAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D930F1E4-3063-4EEE-BC9F-C1D154F4BBDD,JL. RAYA PONTIANAK Teriak Kec. Teriak Kab. Bengkayang Prov. Kalimantan Barat,Kab. Bengkayang,,Kalimantan Barat
50305119,SMAN 3 KUPANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54633A09-E276-4F70-B313-C1D271FCB37F,JL. W.J LALAMENTIK - OEPOI Oebufu Kec. Oebobo Kota Kupang Prov. Nusa Tenggara Timur,,Kota Kupang,Nusa Tenggara Timur
30105075,SMAS GEMBALA BAIK PONTIANAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A05E7DB-6E7C-4049-B370-C1D8900FE576,JL. JEND. A. YANI Bangka Belitung Darat Kec. Pontianak Tenggara Kota Pontianak Prov. Kalimantan Barat,,Kota Pontianak,Kalimantan Barat
69954704,SMA PLUS AL KHOLILIYAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCFADB4E-EE0B-4595-8427-C1E333EBD222,Brani Kulon Brani Kulon Kec. Maron Kab. Probolinggo Prov. Jawa Timur,Kab. Probolinggo,,Jawa Timur
20318339,SMA NEGERI 1 PECANGAAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D4436757-B582-46C9-A8DE-C1E5F2A0FDBE,Desa Pecangaan Kulon RT. 03 RW. 02 Pecangaan Kulon Kec. Pecangaan Kab. Jepara Prov. Jawa Tengah,Kab. Jepara,,Jawa Tengah
10400364,SMA SWASTA SEI PUTIH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91531792-33BC-4A72-8C38-C1E6845581CB,JL. TERATAI RAYA DESA SUNGAI PUTIH Sei Putih Kec. Tapung Kab. Kampar Prov. Riau,Kab. Kampar,,Riau
60303440,SMA NEGERI 2 SKANTO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2E3F3B1-4432-4041-9EEF-C1E71A2AFDC0,JL.IAP DARMASIH 6 b ARSO IV Distrik Skan... Arsopura Kec. Skanto Kab. Keerom Prov. Papua,Kab. Keerom,,Papua
70036601,SMA MUHAMMADIYAH LATIMOJONG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E82ED765-38AB-4020-828B-C1E7619D0039,Rante Lemo Latimojong Kec. Buntu Batu Kab. Enrekang Prov. Sulawesi Selatan,Kab. Enrekang,,Sulawesi Selatan
20219751,SMAS ADVENT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D95FF3A-19D7-4E00-AFBB-C1EDD2222965,JL. NARIPAN NO. 91 Kebon Pisang Kec. Sumur Bandung Kota Bandung Prov. Jawa Barat,,Kota Bandung,Jawa Barat
69894451,SMA NEGERI 3 DONGGO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3281B261-9692-4F0F-A86F-C1F19723D204,Jl. Lintas Rora - Padende Bumi Pajo Kec. Donggo Kab. Bima Prov. Nusa Tenggara Barat,Kab. Bima,,Nusa Tenggara Barat
70055970,SMAN 14 LUWU TIMUR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3F33D45-733E-4B30-BC25-C1F92463F31C,"Desa Bantilan, Kec. Towut,i Kab.Luwu Tim... Bantilang Kec. Towuti Kab. Luwu Timur Prov. Sulawesi Selatan",Kab. Luwu Timur,,Sulawesi Selatan
10494082,SMAN 2 PANGKALAN KURAS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3979D12-2EA3-4F66-90B1-C2112FE4CCF8,JL. LINTAS TIMUR KM 102 TERANTANG MANUK Terantang Manuk Kec. Pangkalan Kuras Kab.  Pelalawan Prov. Riau,Kab.  Pelalawan,,Riau
20511861,SMAS ISLAM GURAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A74124B-944A-42C0-9F07-C21305C839A7,JL. KRAMAT NO.380 RT 002  / RW 004 GURAH Gurah Kec. Gurah Kab. Kediri Prov. Jawa Timur,Kab. Kediri,,Jawa Timur
10502775,SMAS YP-SP3 3 MESTONG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C573DBA-0DC6-4A3E-8AD9-C21E9F1A74B3,DS. SUKADAMAI Suka Damai Kec. Mestong Kab.  Muaro Jambi Prov. Jambi,Kab.  Muaro Jambi,,Jambi
90101016,SEKOLAH INDONESIA JEDDAH TINGKAT SMA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00302ED3-8DEB-4F5E-A794-C2211DE0D5AC,"Districk 7155,5421 Az Zilaq, Ar Rehab, J... Jeddah Jeddah Arab Saudi Luar Negeri",,,
10210795,SMAS AMAL BAKTI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/629A2BA0-F438-4C19-BB40-C2267E604730,JL. KAYU PUTIH NO. 32 MABAR M A B A R Kec. Medan Deli Kota Medan Prov. Sumatera Utara,,Kota Medan,Sumatera Utara
30107425,SMAN 1 MANIS MATA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89988650-B838-4BF0-8630-C22C6547F02B,JL. RATU ELOK MANIS MATA RATU ELOK Kec. Manis Mata Kab. Ketapang Prov. Kalimantan Barat,Kab. Ketapang,,Kalimantan Barat
69786485,SMAS ISLAM KHAIRIYAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1AFF2469-B118-4040-8B1E-C2367A1D5ACE,DESA BATUR Batur Kec. Gading Kab. Probolinggo Prov. Jawa Timur,Kab. Probolinggo,,Jawa Timur
20229142,SMAS ARRAHMAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D584251D-8FD4-490D-8257-C24145F295B7,JL. MASJID AL ITTIHAD NO. 35 Bojong Pondok Terong Kec. Cipayung Kota Depok Prov. Jawa Barat,,Kota Depok,Jawa Barat
20101325,SMAS MUHAMMADIYAH 24,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2BC8124A-259C-4F3B-ACBF-C242F88B11D4,JL. DR. SUSILO 1 GROGOL Grogol Kec. Grogol Petamburan Kota Adm. Jakarta Barat Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Barat,D.K.I. Jakarta
30203253,SMA NEGERI 1 TANAH SIANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F493642A-60E1-4D32-A122-C2455D26DC8F,JL.TOMANGGUNG TIONG NO.10 SARIPOI Saripoi Kec. Tanah Siang Kab. Murung Raya Prov. Kalimantan Tengah,Kab. Murung Raya,,Kalimantan Tengah
