kode,nama,link_profil,alamat,kabupaten,kota,provinsi
69954549,SMA PLUS AL-HIKMAH SUKARAJA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F189EA9-7D44-4888-B573-0E9CC5772579,Kp. Parakantiga Janggala Kec. Sukaraja Kab. Tasikmalaya Prov. Jawa Barat,Kab. Tasikmalaya,,Jawa Barat
69846119,SMA YPK PENABUR SERUI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69CBC58D-1EFC-4BBF-8DF9-0E9CE76E94AB,Jalan hasanuddin Serui Serui Kota Kec. Yapen Selatan Kab. Kepulauan Yapen Prov. Papua,Kab. Kepulauan Yapen,,Papua
70037445,SMA ISLAM TERPADU ALMAKA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDFF9907-5FC6-40C6-8004-0E9EE5948235,Jl. Peta Selatan No 1 Kalideres Kec. Kali Deres Kota Adm. Jakarta Barat Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Barat,D.K.I. Jakarta
69759247,SMAS PLUS BAITURRAHMAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05BC0AAB-6063-4DA3-B5FC-0EA7AD1D9072,JL. KP. CIPANAS Pasauran Kec. Cinangka Kab. Serang Prov. Banten,Kab. Serang,,Banten
10258276,SMA NEGERI 2 HURUNA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B34CEA7-C151-42DF-B522-0EA968ABA2CD,DESA SIFAOROASI HURUNA Sifaoroasi Huruna Kec. Huruna Kab. Nias Selatan Prov. Sumatera Utara,Kab. Nias Selatan,,Sumatera Utara
20103205,SMAS DIPONEGORO 1 JAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94886851-2011-49DD-BC3A-0EB672710685,JL. SUNAN GIRI NO. 5 Rawamangun Kec. Pulo Gadung Kota Adm. Jakarta Timur Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Timur,D.K.I. Jakarta
69950369,SMA ISLAM SWASTA IHDAL ULUM AL AZIZIYAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF948D7E-424F-470F-9B31-0EB8B31E5F7E,Jln. Arongan Km.I Meuliek Kec. Samalanga Kab. Bireuen Prov. Aceh,Kab. Bireuen,,Aceh
10107156,SMAN 5 KEJURUAN MUDA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD2531C7-24D4-4C82-9F40-0EBD64ECBC02,JL. Tenggulun Selamat Kec. Tenggulun Kab. Aceh Tamiang Prov. Aceh,Kab. Aceh Tamiang,,Aceh
20606544,SMAS BABUS SALAM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46593408-18EA-4B18-8A12-0EC452D1731E,JL. MERDEKA RAYA Pabuaran Kec. Karawaci Kota Tangerang Prov. Banten,,Kota Tangerang,Banten
20605101,SMAN 1 PADARINCANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7141F85-DED6-4111-85BB-0EC61230BA7B,JL. PALKA KM. 30 PADARINCANG Citasuk Kec. Padarincang Kab. Serang Prov. Banten,Kab. Serang,,Banten
20607980,SMAN 1 CIBADAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C04CF40D-7945-46C0-9E2E-0EC7EDBF4B9E,JL. MALABAR PASAR KEONG CIBADAK PASAR KEONG Kec. Cibadak Kab. Lebak Prov. Banten,Kab. Lebak,,Banten
40103904,SMA NEGERI 1 AMURANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A84DF34A-DB40-465B-8760-0EC896D7A5EF,"JL. TRANS SULAWESI, KEL. BITUNG, KEC. AM... Bitung Kec. Amurang Kab. Minahasa Selatan Prov. Sulawesi Utara",Kab. Minahasa Selatan,,Sulawesi Utara
20500476,SMAN 1 MENGANTI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2D1ACA2-09BF-4ABE-94C3-0EC8B3C9E116,JL. RAYA BOTENG Boteng Kec. Menganti Kab. Gresik Prov. Jawa Timur,Kab. Gresik,,Jawa Timur
50305398,SMA KATOLIK ST. PETRUS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1AA224EB-8149-44E6-BBC8-0ECDAF9DF8D1,Jl. Gatot Subroto RT.25/RW.13 Kel. Mautapaga Kec. Ende Timur Kab. Ende Prov. Nusa Tenggara Timur,Kab. Ende,,Nusa Tenggara Timur
69815477,SMA NEGERI 12 BERAU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48127C9C-4578-467F-B844-0EDA763B8979,Jln. SMA Bangun No. 1 RT 01 Sei Bebanir ... Sambaliung Kec. Sambaliung Kab. Berau Prov. Kalimantan Timur,Kab. Berau,,Kalimantan Timur
20517827,SMAS RAUDLATUL ULUM GONDANGLEGI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B4A418DD-7C41-400A-8E72-0EE1919B7E1C,"JL. SUNAN AMPEL NO. 2 B, PUTUKREJO Putukrejo Kec. Gondanglegi Kab. Malang Prov. Jawa Timur",Kab. Malang,,Jawa Timur
20232404,SMAS TERPADU ATAM BINA INSANI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C265B3C5-2A4A-47A3-9286-0EE45AF80205,JL. ACE TABRANI KM. 01 PANJAUNGAN Kalong I Kec. Leuwisadeng Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
20574581,SMA NEGERI MODEL TERPADU BOJONEGORO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CEBAA6A1-38F7-4640-BD17-0EEC34C8DE10,JL. RAYA SUKOWATI NO. 00 Sukowati Kec. Kapas Kab. Bojonegoro Prov. Jawa Timur,Kab. Bojonegoro,,Jawa Timur
69899184,SMA MUHAMMADIYAH 04 DEPOK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8482261-2004-4370-8732-0EF3316B1EF5,JL. MASJID AL-HUKAMA NO.21 RT.3 RW.4 Rangkapan Jaya Baru Kec. Pancoran Mas Kota Depok Prov. Jawa Barat,,Kota Depok,Jawa Barat
10214108,SMAS BERINGIN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFF81831-CEFA-4AA4-8D11-0EF43BA2E2A8,Jl Lintas Desa Beringin Beringin Kec. Pinggir Kab. Bengkalis Prov. Riau,Kab. Bengkalis,,Riau
20549683,SMAS ISLAM YKHS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4CE68C73-0B5E-4945-89DA-0EF72F25BC07,JL.RAYA SEPULUH 1 Sepuluh Kec. Sepulu Kab. Bangkalan Prov. Jawa Timur,Kab. Bangkalan,,Jawa Timur
50305376,SMAN ROTE SELATAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB41137D-E82E-40DC-92FE-0EFB9FF6ED94,OELE - KEKA Daleholu Kec. Rote Selatan Kab. Rote Ndao Prov. Nusa Tenggara Timur,Kab. Rote Ndao,,Nusa Tenggara Timur
70008696,SMA ISLAM DARUSSALAM AL FALAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3527A8B-F311-471B-99AA-0EFC8EC6F8FA,JL. BATU KEMALIK DESA BUKIT TINGGI GUNUN... BUKIT TINGGI Kec. Gunung Sari Kab. Lombok Barat Prov. Nusa Tenggara Barat,Kab. Lombok Barat,,Nusa Tenggara Barat
20219734,SMAS KEMAH IND 2,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A47EB203-10D8-4E3B-8EF8-0F00E52BB9C4,JL.SADANG SERANG Sekeloa Kec. Coblong Kota Bandung Prov. Jawa Barat,,Kota Bandung,Jawa Barat
70000389,SMA HARAPAN KEBUN NILO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5AD71E9D-B3E6-4E49-A4C1-0F0549D53CEA,Komp. PT. ADEI P & I Desa Telayap Telayap Kec. Pelalawan Kab.  Pelalawan Prov. Riau,Kab.  Pelalawan,,Riau
69830118,SMA DARUL HIJRAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B55CACA-4734-4044-854E-0F05D510EC48,Cindai Alus Rt.8 Martapura Kab. Banjar Cindai Alus Kec. Martapura Kab. Banjar Prov. Kalimantan Selatan,Kab. Banjar,,Kalimantan Selatan
10816150,SMAS YADIKA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE7D1213-D377-4B68-AB39-0F05EDE58075,JL. SOEKARNO HATTA Labuhan Dalam Kec. Tanjung Senang Kota Bandar Lampung Prov. Lampung,,Kota Bandar Lampung,Lampung
50203306,SMAN 1 LAPE,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19D54DFE-D7D8-4BFD-811B-0F08A60EEA88,JL. LINTAS SUMBAWA BESAR-LAPE DETE Kec. Lape Kab. Sumbawa Prov. Nusa Tenggara Barat,Kab. Sumbawa,,Nusa Tenggara Barat
10105184,SMA NEGERI 1 PERMATA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10B1FDA5-4372-4B87-AC8C-0F0CA397D925,Jln. Syiah Kuala Wih Tenang Uken Weh Tenang Uken Kec. Permata Kab. Bener Meriah Prov. Aceh,Kab. Bener Meriah,,Aceh
60101449,SMA Negeri 5 Maluku Barat Daya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8D9A338A-DAB9-48B3-98BB-0F0EBEB8A779,JL. KARANG PANJANG Tepa Kec. Pulau-pulau Babar Kab. Maluku Barat Daya Prov. Maluku,Kab. Maluku Barat Daya,,Maluku
20613603,SMAN 15 KABUPATEN TANGERANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA44E5B2-3363-4B57-B824-0F103D74E34E,JL. RAYA KORELET Ranca Kalapa Kec. Panongan Kab. Tangerang Prov. Banten,Kab. Tangerang,,Banten
69899743,SMA NEGERI ULUMUL QURAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B40316A-A5B1-4DD8-9F5C-0F15133C39B7,Jln. Tijue - Cot Teungoh Tijue Kec. Pidie Kab. Pidie Prov. Aceh,Kab. Pidie,,Aceh
10494310,SMAS MUHAMMADIYAH SEBERIDA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABF95589-CD4E-442E-9FF7-0F153C638BD4,"Jl. Sudirman Desa Buluh Rampai (Blok B),... Buluh Rampai Kec. Seberida Kab. Indragiri Hulu Prov. Riau",Kab. Indragiri Hulu,,Riau
10212011,SMAN 3 TANJUNGBALAI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC0B3148-58C9-4B45-89CD-0F194A2504D3,JL. SMAN 3 TANJUNGBALAI GADING Kec. Datuk Bandar Kota Tanjung Balai Prov. Sumatera Utara,,Kota Tanjung Balai,Sumatera Utara
50305767,SMA NEGERI 1 HAHARU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CF3567F-50EC-4609-9CC8-0F19FA9A1AFD,JL. WAINGAPU-RAMBANGARU Kuta Kec. Kanatang Kab. Sumba Timur Prov. Nusa Tenggara Timur,Kab. Sumba Timur,,Nusa Tenggara Timur
70038814,SMA ISLAM MUBAROK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A338EA55-9E63-42CD-8E47-0F1B44FCAB5C,Jl. Gunung Sasak Luwuk Daye Tempos Kec. Gerung Kab. Lombok Barat Prov. Nusa Tenggara Barat,Kab. Lombok Barat,,Nusa Tenggara Barat
