kode,nama,link_profil,alamat,kabupaten,kota,provinsi
10645956.0,SMAN 1 BELITANG II,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB6BB53E-FB49-43BE-BCFE-527D8B4CACB9,DESA SUMBER JAYA Sumber Jaya Kec. Belitang II Kab. Ogan Komering Ulu Timur Prov. Sumatera Selatan,Kab. Ogan Komering Ulu Timur,,Sumatera Selatan
69919910.0,SMA NEGERI HALIOAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07A779CE-9669-42C2-8A0B-528369DBD460,HALIOAN Barene Kec. Malaka Tengah Kab. Malaka Prov. Nusa Tenggara Timur,Kab. Malaka,,Nusa Tenggara Timur
10261242.0,SMA SWASTA ISLAM TERPADU DAAR AL ULUUM KISARAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52558B9B-86B6-4DD9-BF5C-52842E67D3B1,Jln. Mahoni (Sibogat) Kisaran Mekar Baru Kec. Kisaran Barat Kab. Asahan Prov. Sumatera Utara,Kab. Asahan,,Sumatera Utara
60302714.0,SMA NEGERI PLUS URUMB,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/951518CC-83AE-4609-A9AA-528A1932FE7C,URUMB Urumb Kec. Semangga Kab. Merauke Prov. Papua Selatan,Kab. Merauke,,Papua Selatan
69787080.0,SMA NEGERI 5 PULAU TALIABU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/21CDA183-B6A6-4909-9A87-528C4EA44D5A,"Jl. Beringin Pantai, Bapenu GALEBO Kec. Taliabu Selatan Kab. Pulau Taliabu Prov. Maluku Utara",Kab. Pulau Taliabu,,Maluku Utara
10600493.0,SMAN 1 TULUNG SELAPAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/744511A1-8F66-48B6-A141-52953A718992,JL. MARDEKA Tulung Selapan Ulu Kec. Tulung Selapan Kab. Ogan Komering Ilir Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,,Sumatera Selatan
20532233.0,SMAN 22 SURABAYA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38BB251D-5510-44E5-BB4B-52977AD3B904,JL. BALAS KLUMPRIK WIYUNG Balas Klumprik Kec. Wiyung Kota Surabaya Prov. Jawa Timur,,Kota Surabaya,Jawa Timur
69972033.0,SMA IT BINA KOPERASI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB436D7E-D3E7-4D43-99F8-5299B5DB9081,JALAN BATARA NO. 19 MAROS Taroada Kec. Turikale Kab. Maros Prov. Sulawesi Selatan,Kab. Maros,,Sulawesi Selatan
20227859.0,SMAS MITRA DARMA CILILIN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0D23888-A36A-4B3D-AB13-52ACDE9EC082,JL. RADIO CILILIN Cililin Kec. Cililin Kab. Bandung Barat Prov. Jawa Barat,Kab. Bandung Barat,,Jawa Barat
10220931.0,SMA SWASTA BUDI MURNI 3,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF1D73F1-94B9-4187-92CA-52B05623989E,JL. TERATAI NO. 21 A Sidorejo Kec. Medan Tembung Kota Medan Prov. Sumatera Utara,,Kota Medan,Sumatera Utara
