kode,nama,link_profil,alamat,kabupaten,kota,provinsi
30207361,SMA NEGERI 1 TANAH SIANG SELATAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8D40A9B-BEDC-4955-ACC4-CE85FD6B3F8B,Jl.Putir Sikan KM. 4 Dirung Lingkin Kec. Tanah Siang Selatan Kab. Murung Raya Prov. Kalimantan Tengah,Kab. Murung Raya,,Kalimantan Tengah
20523797,SMAS MUHAMMADIYAH 1 RAMBIPUJI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E4547AE-A337-402B-A885-CE8805BCE4D9,JL. GAJAH MADA NO. 61 RAMBIPUJI Rambipuji Kec. Rambipuji Kab. Jember Prov. Jawa Timur,Kab. Jember,,Jawa Timur
69773552,SMA SWASTA NURUL HUDA AL AZIZIYYAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/479ED468-14D7-4C43-AA06-CE8860085CE1,"JLN. T.Umar KM 79,8 Banda Aceh - Calang Meutara Kec. Jaya Kab. Aceh Jaya Prov. Aceh",Kab. Aceh Jaya,,Aceh
69768160,SMAN 6 POCO RANAKA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0C655FE-8C57-4BDB-9FF4-CE8A2BCA0E7D,LONTOULU Compang Laho Kec. Lamba Leda Selatan (Poco Ranaka) Kab. Manggarai Timur Prov. Nusa Tenggara Timur,Kab. Manggarai Timur,,Nusa Tenggara Timur
10107275,SMA NEGERI 2 BUKIT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E1BEB472-AC0C-4416-BF32-CE8F18B1B39D,JL. SIMPANG TERITIT - PONDOK BARU Blang Panas Kec. Bukit Kab. Bener Meriah Prov. Aceh,Kab. Bener Meriah,,Aceh
20103202,SMAS MUHAMMADIYAH 11 JAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFB8C678-EDA3-4DCF-971A-CE90A15B0544,JL. BALAI PUSTAKA  BARAT NO. 2 Rawamangun Kec. Pulo Gadung Kota Adm. Jakarta Timur Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Timur,D.K.I. Jakarta
69929483,SMAIT BAITUL ULUM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55C5201D-0DA9-44A7-A19E-CE912177A0C5,Tempel Legok Gempol Legok Kec. Gempol Kab. Pasuruan Prov. Jawa Timur,Kab. Pasuruan,,Jawa Timur
10210856,SMAN 3 MEDAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F57700F-3CAC-4A79-90D9-CEA72935D8DB,JL. BUDI KEMASYARAKATAN NO.3 Pulo Brayan Kota Kec. Medan Barat Kota Medan Prov. Sumatera Utara,,Kota Medan,Sumatera Utara
69979502,SMAN 1 SINGKEP PESISIR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C42F6DD0-BF14-492F-A337-CEA814478A12,Jl. Penat Lanjut Kec. Singkep Pesisir Kab. Lingga Prov. Kepulauan Riau,Kab. Lingga,,Kepulauan Riau
20200602,SMAN 1 PARUNG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7FB63CE-6A66-4F81-B2F7-CEAA8A7FAB4A,JL. WARU JAYA NO. 17 PARUNG DS. WARU JAY... Warujaya Kec. Parung Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
60102016,SMAS XAVERIUS AMBON,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3638C1ED-B8AC-4A94-8907-CEAD0E519550,Jl. Pattimura No. 25 Uritetu Kec. Sirimau Kota Ambon Prov. Maluku,,Kota Ambon,Maluku
20103312,SMAN 51 JAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5C0D7C25-4F83-4C39-932F-CEAE0BAB7667,JL. BATU AMPAR 3 CONDET Batu Ampar Kec. Kramat Jati Kota Adm. Jakarta Timur Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Timur,D.K.I. Jakarta
20300732,SMA NEGERI 1 MAJENANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0D1D552-8935-4F16-8481-CEAEB4E56660,JL. RAYA PAHONJEAN Cibeunying Kec. Majenang Kab. Cilacap Prov. Jawa Tengah,Kab. Cilacap,,Jawa Tengah
69830677,SMAN 7 KEPULAUAN SELAYAR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FFEF6F3F-5BC2-4C10-A89F-CEB00A69BF0C,KAHU-KAHU Kahu-Kahu Kec. Bontoharu Kab. Kepulauan Selayar Prov. Sulawesi Selatan,Kab. Kepulauan Selayar,,Sulawesi Selatan
20326486,SMA NEGERI 1 BANJARHARJO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF1BC3C8-1F50-4AE8-A6B4-CEB1149F6FFA,JL. RAYA BARAT NO. 27 BANJARHARJO BREBES Banjarharjo Kec. Banjarharjo Kab. Brebes Prov. Jawa Tengah,Kab. Brebes,,Jawa Tengah
70033583,SMA NEGERI RESTORASI PILI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C00E3FA-4DE5-4ADA-82D3-CEBA9B51BE77,"JLN. NONI NUBATONIS, RT.01/RW.01 Pili Kec. Kie Kab. Timor Tengah Selatan Prov. Nusa Tenggara Timur",Kab. Timor Tengah Selatan,,Nusa Tenggara Timur
20402116,SMAN 1 SEMIN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3B509B1-2082-4B4A-8523-CEBB3EBF7ED7,"BULUREJO, SEMIN 55854 Bulurejo Kec. Semin Kab. Gunungkidul Prov. D.I. Yogyakarta",Kab. Gunungkidul,,D.I. Yogyakarta
70048489,SMA MARDANI LEADERSHIP SCHOOL,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41EB8DCC-8FC5-4CF3-B2B0-CEBEF4D7833A,"Jl. Rawa Binong No.137, RT. 004, RW. 010 Lubang Buaya Kec. Cipayung Kota Adm. Jakarta Timur Prov. D.K.I. Jakarta",,Kota Adm. Jakarta Timur,D.K.I. Jakarta
10800701,SMAN 1 TANJUNG BINTANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84355AB4-1752-48AA-9855-CEC3456EE923,JL. ANTARA KALIAYU Jatibaru Kec. Tanjung Bintang Kab. Lampung Selatan Prov. Lampung,Kab. Lampung Selatan,,Lampung
20613976,SMAS PLUS AL - KHAIRIYAH KASEMEN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BCAC9780-54B5-4BE2-9141-CEC37C7B1E31,Badamusalam Sawah Luhur Kec. Kasemen Kota Serang Prov. Banten,,Kota Serang,Banten
50103181,SMAS K SANTO YOSEPH DENPASAR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70AE2959-FE15-4401-B719-CEC95B0EFDD5,JL. SERMA KAWI DENPASAR Dauh Puri Klod Kec. Denpasar Barat Kota Denpasar Prov. Bali,,Kota Denpasar,Bali
10208949,SMAN 1 SIANJUR MULAMULA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6C22BA8-658E-484F-8ECA-CED1ED50CA36,JL. LIMBONG SAGALA Sari Marihit Kec. Sianjur Mula Mula Kab. Samosir Prov. Sumatera Utara,Kab. Samosir,,Sumatera Utara
30304275,SMAS PGRI 2 BANJARMASIN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F4C61574-10F5-461F-8A63-CED2C0C61F7F,JL. CEMPAKA SARI 3 NO. 115 Rt. 48 Basirih Kec. Banjarmasin Barat Kota Banjarmasin Prov. Kalimantan Selatan,,Kota Banjarmasin,Kalimantan Selatan
50301003,SMAN MUTIS EBAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9229BF8F-F919-4DF6-A059-CED3F57C85A4,EBAN Eban Kec. Miomafo Barat Kab. Timor Tengah Utara Prov. Nusa Tenggara Timur,Kab. Timor Tengah Utara,,Nusa Tenggara Timur
10259546,SMA SWASTA HKBP GIRSANG SIPANGAN BOLON,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31A56F65-8A3B-416B-8490-CEDF49947608,JL. BUKIT BARISAN 19 Parapat Kec. Girsang Simpangan Bolon Kab. Simalungun Prov. Sumatera Utara,Kab. Simalungun,,Sumatera Utara
69897125,SMA Negeri Sasitamean,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E5C1460-9D85-44AC-8B25-CEECF6340600,Fatubesi Manulea Kec. Sasitamean Kab. Malaka Prov. Nusa Tenggara Timur,Kab. Malaka,,Nusa Tenggara Timur
69896724,SMAN 3 SAMALANTAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17C7B94D-EC06-491B-B0F7-CEF34FDD9A97,Jalan Kubu Kelawit - Desa Sabau Kec. Sam... Sabau Kec. Samalantan Kab. Bengkayang Prov. Kalimantan Barat,Kab. Bengkayang,,Kalimantan Barat
50220464,SMAN 2 WOHA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C1116A8-5AAF-420A-B236-CEF42251DC82,JL. Jenderal Sudirman Kalampa Kec. Woha Kab. Bima Prov. Nusa Tenggara Barat,Kab. Bima,,Nusa Tenggara Barat
30402920,SMAN 8 BALIKPAPAN BARAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F50B99D-8B0B-48B6-A27D-CEF7C569E9F5,JL. AMD GN. IV RT 14 Margo Mulyo Kec. Balikpapan Barat Kota Balikpapan Prov. Kalimantan Timur,,Kota Balikpapan,Kalimantan Timur
70040075,SMAN 3 MEMPAWAH HULU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BEF5763B-CFAB-42A1-9491-CEFC580F8272,"Jln. Raya Tiang Tanjung, Jalur Pontianak... Tiang Tanjung Kec. Mempawah Hulu Kab. Landak Prov. Kalimantan Barat",Kab. Landak,,Kalimantan Barat
70052304,SMA IT BABUSSALAM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9418766-DC9E-4E5D-B3B9-CEFF134E649D,"Kelurahan Bosso, Kec. Walenrang Utara Bosso Kec. Walenrang Utara Kab. Luwu Prov. Sulawesi Selatan",Kab. Luwu,,Sulawesi Selatan
30107570,SMAS ARASTAMAR AIR UPAS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB89B379-190E-4F3C-97D8-CF02A11F3425,DESA AIR UPAS Air Upas Kec. Air Upas Kab. Ketapang Prov. Kalimantan Barat,Kab. Ketapang,,Kalimantan Barat
20177837,SMAS SAINT JOHNS SCHOOL,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5E1244C0-FB58-4ADD-8BE9-CF094C133880,Jl.Taman Villa Meruya Blok D1 No.1 Meruya Selatan Kec. Kembangan Kota Adm. Jakarta Barat Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Barat,D.K.I. Jakarta
69830525,SMA KEBANGSAAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94008604-DB2B-4DD1-8CF9-CF0AFA67EBAA,DESA PISANG Pisang Kec. Penengahan Kab. Lampung Selatan Prov. Lampung,Kab. Lampung Selatan,,Lampung
10100176,SMAS MALEM PUTRA 1,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D04DD96E-2F68-48E7-8927-CF12417F1C98,JL.SYEH ABDULLAH KAN-AN Leugeu Kec. Darul Imarah Kab. Aceh Besar Prov. Aceh,Kab. Aceh Besar,,Aceh
20328910,SMA NEGERI 13 SEMARANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8EE4B93-6F77-4EC4-B51E-CF1AECA13164,Jl. Rowosemanding Wonolopo Kec. Mijen Kota Semarang Prov. Jawa Tengah,,Kota Semarang,Jawa Tengah
10807070,SMAN 9 BANDAR LAMPUNG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8FC81FC7-A3B8-46A9-99F6-CF1D2509F9B1,JL. PANGLIMA POLIM NO. 18 Segala Mider  Kec. Tanjung Karang Barat Kota Bandar Lampung Prov. Lampung,,Kota Bandar Lampung,Lampung
69991407,SMA NEGERI 1 KARANGAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E0247D6-9EFE-40B9-BE16-CF215DC3EF21,Jl. Pendidikan Pengadan Kec. Karangan Kab. Kutai Timur Prov. Kalimantan Timur,Kab. Kutai Timur,,Kalimantan Timur
40403726,SMAN 1 TANGGETADA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35977B43-DDF1-48D8-A8D0-CF215FF07D66,JL. PENDIDIKAN NO 1 Palewai Kec. Tanggetada Kab. Kolaka Prov. Sulawesi Tenggara,Kab. Kolaka,,Sulawesi Tenggara
10112863,SMAN 1 BIREM BAYEUN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78A3E849-9CEF-4315-A111-CF2716EFACB7,JL. AIR TERJUN Benteng Kec. Birem Bayeun Kab. Aceh Timur Prov. Aceh,Kab. Aceh Timur,,Aceh
30301785,SMAN 2 KANDANGAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6137F862-63AB-41DF-B8C1-CF3ADC5C8C42,JALAN  GAMBAH DALAM NO. 40 Gambah Dalam Kec. Kandangan Kab. Hulu Sungai Selatan Prov. Kalimantan Selatan,Kab. Hulu Sungai Selatan,,Kalimantan Selatan
60304343,SMA NEGERI 1 DEIYAI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF3D42DA-ECC9-47D2-B010-CF3DB8786AC0,JL. AKIYAA Waghete I Kec. Tigi Kab. Deiyai Prov. Papua Tengah,Kab. Deiyai,,Papua Tengah
69883506,SMA GARUDA CENDEKIA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D62DD3D8-083C-4BA1-8115-CF419E3D5141,JL. BANGKA VII DALAM NO 14 PELA MAMPANG Kec. Mampang Prapatan Kota Adm. Jakarta Selatan Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Selatan,D.K.I. Jakarta
20532378,SMAS AL AZHAR SURABAYA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5524D3A-810A-4F74-9031-CF446448D72B,JL. PESAREHAN BEJI NO.1 Pakal Kec. Pakal Kota Surabaya Prov. Jawa Timur,,Kota Surabaya,Jawa Timur
20100604,SMA MAHATMA GADING,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/718133A9-E220-4902-97E6-CF4908848CE4,Jl. Boulevard BGR Komplek Villa Gading I... Kelapa Gading Barat Kec. Kelapa Gading Kota Adm. Jakarta Utara Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Utara,D.K.I. Jakarta
10503767,SMAN 7 SAROLANGUN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70B9C0EA-02BE-4CFE-BCAA-CF49E079BA92,JLN. SEI BELATI RT. 23 KELURAHAN SAROLAN... Sarolangun Kembang Kec. Sarolangun Kab. Sarolangun Prov. Jambi,Kab. Sarolangun,,Jambi
70029863,SMA BINA INSAN MANDIRI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BE9E270-FB41-48C3-9173-CF4ACA44DCDF,Jl. Ponpes Baron RT.003 RW.013 Cilendek Barat Kec. Kota Bogor Barat Kota Bogor Prov. Jawa Barat,,Kota Bogor,Jawa Barat
10113351,SMA Negeri Unggul Darussalam Labuhan Haji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D26714C-39B7-4E8C-9FE4-CF4C586A4C98,Jln. Ujung Batu Ujung Batu Kec. Labuhan Haji Kab. Aceh Selatan Prov. Aceh,Kab. Aceh Selatan,,Aceh
20540168,SMAS MUHAMMADIYAH 4 SONGGON,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5CA69421-56CB-43CE-B9E5-CF578A3ED758,JL RAYA SRAGI PERTAPAN Sragi Kec. Songgon Kab. Banyuwangi Prov. Jawa Timur,Kab. Banyuwangi,,Jawa Timur
10702285,SMA NEGERI 1 KEPAHIANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/162F8A9A-0F54-4E01-BC15-CF675C2117AD,JL. Hutan Wisata Konak Pasar Ujung Pasar Ujung Kec. Kepahiang Kab. Kepahiang Prov. Bengkulu,Kab. Kepahiang,,Bengkulu
60202241,SMA NEGERI 4 KEPULAUAN SULA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/508E7FC3-B631-431F-9150-CF6B014A668A,JL. TRIBAKTI Falabisahaya Kec. Mangoli Utara Kab. Kepulauan Sula Prov. Maluku Utara,Kab. Kepulauan Sula,,Maluku Utara
20603363,SMAN 16 KABUPATEN TANGERANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C7F72EE4-2792-456C-8369-CF6B4AC61ADC,JL. GANDASARI NO. 14 JAYANTI Jayanti Kec. Jayanti Kab. Tangerang Prov. Banten,Kab. Tangerang,,Banten
20607982,SMAN 1 CIKULUR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C13D895D-22BC-4CA5-BB86-CF724009DC89,JL. RAYA SAMPAY- CILELES KM. 12 Muaradua Kec. Cikulur Kab. Lebak Prov. Banten,Kab. Lebak,,Banten
40203843,SMAS YPST PORAME,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F33A13C-16E1-49FD-8A5F-CF775A1B52C1,JL. TADULAKO Porame Kec. Kinovaro Kab. Sigi Prov. Sulawesi Tengah,Kab. Sigi,,Sulawesi Tengah
20232324,SMAS CISARUA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2C3AE0F-9BF8-4854-88BB-CF869AE088D4,JL. RAYA PUNCAK KM. 80 DS.CISARUA Cisarua Kec. Cisarua Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
20358250,SMA HARAPAN BANGSA KALORAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2EEB547D-094C-48A8-BD3A-CF885CBCB322,JL. GUNUNG PAYUNG Getas Kec. Kaloran Kab. Temanggung Prov. Jawa Tengah,Kab. Temanggung,,Jawa Tengah
70048825,SMA DAARUSSALAAM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0B77403C-85A3-4B44-8DF0-CF94AA108CF0,Kp. Saguling Babakan RT. 003 RW 004 Karsamenak Kec. Kawalu Kota Tasikmalaya Prov. Jawa Barat,,Kota Tasikmalaya,Jawa Barat
70050659,SMA Swasta Methodist Kabanjahe,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79D093E8-BE07-4857-82DD-CF95E5F32CF5,Jl. Kapten Bom Ginting Padang Mas Kec. Kabanjahe Kab. Karo Prov. Sumatera Utara,Kab. Karo,,Sumatera Utara
10702679,SMA NEGERI 9 SELUMA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF909725-A224-4631-8D93-CF962A1715EF,"Jambat Akar, Semidang Alas Maras, Seluma... Jambat Akar Kec. Semidang Alas Maras Kab. Seluma Prov. Bengkulu",Kab. Seluma,,Bengkulu
10110635,SMA NEGERI 1 ARONGAN LAMBALEK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58CE667C-5D44-4125-8DC7-CF96560A39BD,JL. MEULABOH - BANDA ACEH KM. 30 Simpang Peut Kec. Arongan Lambalek Kab. Aceh Barat Prov. Aceh,Kab. Aceh Barat,,Aceh
69947934,SMA ISLAM NURUL BAYAN SUKAWANGI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DAF6870-8868-48B8-A05D-CF9B7EDB41FB,Kp. Ciwaru RT 01 RW 01 Sukawangi Kec. Singajaya Kab. Garut Prov. Jawa Barat,Kab. Garut,,Jawa Barat
69758123,SMAS AL FALAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DDA18C52-EFC0-4211-A54A-CF9CBA15A7C3,KP SUKASIRNA DESA SUKALUYU Sukaluyu Kec. Cijati Kab. Cianjur Prov. Jawa Barat,Kab. Cianjur,,Jawa Barat
10262125,SMA SWASTA MAHAD MUHAMMAD SAMAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1BF00EA-5B08-4C11-A61A-CFA14D2C9B9D,JL. DISKI GLUGUR RIMBUN DUSUN V Telaga Sari Kec. Sunggal Kab. Deli Serdang Prov. Sumatera Utara,Kab. Deli Serdang,,Sumatera Utara
70006382,SMA NEGERI 2 NUNUKAN SELATAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2D5933A-0DDB-4E1C-B03A-CFA8F3281E9D,Jl. Hj Mare Uddani No 1 RT 07 Kec. Nunuk... Mansapa Kec. Nunukan Selatan Kab. Nunukan Prov. Kalimantan Utara,Kab. Nunukan,,Kalimantan Utara
20252198,SMA TALENTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33B2CAD6-E35C-4EDB-9321-CFAC9C6E58C3,JL. TAMAN KOPO INDAH 3 BLOK F-1 Mekar Rahayu Kec. Margaasih Kab. Bandung Prov. Jawa Barat,Kab. Bandung,,Jawa Barat
50100390,SMA Negeri 1 Gerokgak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F61A6FD-8853-41AE-8A90-CFAD053FDED6,DESA SANGGALANGIT Sanggalangit Kec. Gerokgak Kab. Buleleng Prov. Bali,Kab. Buleleng,,Bali
20309680,SMA NEGERI 1 KARANGANOM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4DAD641F-D90B-42C1-BD25-CFB454662BB6,JL. RAYA 3 KARANGANOM Karanganom Kec. Karanganom Kab. Klaten Prov. Jawa Tengah,Kab. Klaten,,Jawa Tengah
60302884,SMAN 4 MIMIKA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DE764BBA-206B-4ABB-8893-CFB6DE0E3F2D,JLN. RAYA SP. V TIMIKA Wanagon Kec. Mimika Baru Kab. Mimika Prov. Papua Tengah,Kab. Mimika,,Papua Tengah
69946949,SMAN 1 GOLEWA SELATAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30130D53-BC51-4441-A698-CFBB0286ED21,Were II Were Ii Kec. Golewa Selatan Kab. Ngada Prov. Nusa Tenggara Timur,Kab. Ngada,,Nusa Tenggara Timur
69854724,SMA NEGERI 2 INDRALAYA UTARA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4A82D451-19EE-4B55-ACD1-CFBF618BC35B,KOMPLEKS BUMI INDRALAYA PERMAI (BIP) KEL... Timbangan Kec. Indralaya Utara Kab. Ogan Ilir Prov. Sumatera Selatan,Kab. Ogan Ilir,,Sumatera Selatan
20231301,SMAS AL MUKLISIN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D4B8A51-17E1-40A6-A188-CFC068810792,JL. H. USA PO BOX 23 /PRU CISEENG Kabupa... Cibentang Kec. Ciseeng Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
10204060,SMAN 1 PULAU RAKYAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CDEFC56-64E8-4FF5-9B2D-CFC2EF07DAED,JL. DUSUN II P. RAKYAT Pulau Rakyat Tua Kec. Pulau Rakyat Kab. Asahan Prov. Sumatera Utara,Kab. Asahan,,Sumatera Utara
20601865,SMAS AL BAYAN RANGKASBITUNG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33389420-F28A-41BD-85FF-CFC5C274505C,JL. RAYA CIKANDE KM. 10 CIGALEMPONG Nameng Kec. Rangkasbitung Kab. Lebak Prov. Banten,Kab. Lebak,,Banten
50202500,SMA NEGERI 1 LENEK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AEC11014-702B-4692-9576-CFC93840C279,JL. DANE RAHIL LENEK DAYA Lenek Daya Kec. Aikmel Kab. Lombok Timur Prov. Nusa Tenggara Barat,Kab. Lombok Timur,,Nusa Tenggara Barat
30405631,SMAN 8 PPU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F155F74A-332B-4F83-8E16-CFCC6D9F1E99,"JL. COASTAL ROAD KM.1,5 NIPAH-NIPAH Nipah Nipah Kec. Penajam Kab. Penajam Paser Utara Prov. Kalimantan Timur",Kab. Penajam Paser Utara,,Kalimantan Timur
30106120,SMAN 1 BELITANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63054BB8-D637-4705-8E52-CFD1EE2AD404,"JL. HM. SALEH ALI, BELITANG II Belitang Dua Kec. Belitang Kab. Sekadau Prov. Kalimantan Barat",Kab. Sekadau,,Kalimantan Barat
