kode,nama,link_profil,alamat,kabupaten,kota,provinsi
50220506,SMA NEGERI 2 TALIWANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F659D82-B3B0-4B25-96E9-9404582F1DE9,JL. BRANG REA NO.7 Menala Kec. Taliwang Kab. Sumbawa Barat Prov. Nusa Tenggara Barat,Kab. Sumbawa Barat,,Nusa Tenggara Barat
20219725,SMA KARTIKA XIX-2,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0370DF78-76C8-421C-8FD3-940D3AD6B14E,JL. PAK GATOT RAYA NO. 73 KPAD GEGERKALO... Gegerkalong Kec. Sukasari Kota Bandung Prov. Jawa Barat,,Kota Bandung,Jawa Barat
20220520,SMAS BHAKTI INSANI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64AACFAF-7DE8-482A-91CC-94114B77C165,JL. BATUTULIS NV. SIDIK NO.5 C Batutulis Kec. Kota Bogor Selatan Kota Bogor Prov. Jawa Barat,,Kota Bogor,Jawa Barat
20300731,SMA NEGERI 1 MAOS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC9FB3F8-F3A7-4C6F-BA41-941AB17FE53C,JL. RAYA MAOS NO.484 RT.01/RW.05 Klapagada Kec. Maos Kab. Cilacap Prov. Jawa Tengah,Kab. Cilacap,,Jawa Tengah
40402556,SMAN 11 KENDARI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F865BD03-BD1B-499D-AE20-9426143F469D,JL. WULELE NO. 99 Bonggoeya Kec. Wua-Wua Kota Kendari Prov. Sulawesi Tenggara,,Kota Kendari,Sulawesi Tenggara
20541225,SMAS MUHAMMADIYAH 3 KEDUNGADEM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2CEA951D-F62E-4B52-B9C2-9429DE7CCB15,Jl. Ronggolawe Kedungadem Kedungadem Kec. Kedungadem Kab. Bojonegoro Prov. Jawa Timur,Kab. Bojonegoro,,Jawa Timur
10501842,SMAN 13 TANJUNG JABUNG  BARAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E37000D-F11F-412A-869A-943024482F79,JL. PEMUDA SUNGAI RAMBAI SUNGAI RAMBAI Kec. Senyerang Kab. Tanjung Jabung Barat Prov. Jambi,Kab. Tanjung Jabung Barat,,Jambi
10900238,SMAN 1 BELINYU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/382452AF-FF79-437B-89B9-94326FC1E867,JL. M. SYAFRI RACHMAN BELINYU KUTO PANJI Kec. Belinyu Kab. Bangka Prov. Kepulauan Bangka Belitung,Kab. Bangka,,Kepulauan Bangka Belitung
20338496,SMAS PGRI PURWAREJA KLAMPOK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6D58F47-60A3-4138-84C8-9438A849D71E,JL. PEKIRINGAN KLAMPOK Klampok Kec. Purwareja Klampok Kab. Banjarnegara Prov. Jawa Tengah,Kab. Banjarnegara,,Jawa Tengah
60403473,SMAN 1 WONDAMA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0506B45-C181-42C4-825D-9443F5ADED0B,MIEI Maniwak Kec. Wasior Kab. Teluk Wondama Prov. Papua Barat,Kab. Teluk Wondama,,Papua Barat
69848997,SMAN 1 PLERED,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D847951-5F72-4A03-8C43-944945F5EE4E,Jl. Sempur RT 09/05 Cibogohilir Kec. Plered Kab. Purwakarta Prov. Jawa Barat,Kab. Purwakarta,,Jawa Barat
20103191,SMAS TRISOKO JAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/511CD393-ECDF-442E-8A60-9449FAF2B4FF,JL. RAYA PONDOK GEDE DUKUH II/IV Dukuh Kec. Kramat Jati Kota Adm. Jakarta Timur Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Timur,D.K.I. Jakarta
60102712,SMA Negeri 8 Seram Bagian Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCBB039A-359D-45DF-A26D-9450BD0C19E2,TANAH GOYANG DESA LOKKI Kec. Huamual Kab. Seram Bagian Barat Prov. Maluku,Kab. Seram Bagian Barat,,Maluku
69918146,SMAN 4 CIBINONG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14D5F67B-654D-4316-A5FC-94578ED97E00,Jl. BOJONG KONENG RT 01 RW 01 Cibinong Kec. Cibinong Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
60301895,SMA Negeri 2 Nabire,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30546827-BCC5-4BEF-8814-945883210549,Jl. Poros Bumi Mulia - Wanggar - Nabire ... Bumi Mulia Kec. Wanggar Kab. Nabire Prov. Papua Tengah,Kab. Nabire,,Papua Tengah
20103171,SMAS PGRI 24 JAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/39DB51B4-DC24-4398-9BBD-9459A31AC15A,JL. Al-Baidho Gg. Karya Lubang Buaya Kec. Cipayung Kota Adm. Jakarta Timur Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Timur,D.K.I. Jakarta
70011748,SMA NEGERI 2 MAGINTI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94AE690C-95FF-4DA4-A64D-94709C67EAA0,Pulau Maginti KANGKUNAWE Kec. Maginti Kab. Muna Barat Prov. Sulawesi Tenggara,Kab. Muna Barat,,Sulawesi Tenggara
69989458,SMA KRISTEN AIR HIDUP,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12B595B6-2875-4690-B562-9475D9CF20C7,"Jln. Pintu Batu, No.1, RT. 01, RW.02 Omba Rade Kec. Wewewa Tengah Kab. Sumba Barat Daya Prov. Nusa Tenggara Timur",Kab. Sumba Barat Daya,,Nusa Tenggara Timur
20339024,SMA NEGERI 3 PATI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC1303F9-DB53-4A11-A707-9479BF20D5EE,JL. P. SUDIRMAN NO. 1A PATI Puri Kec. Pati Kab. Pati Prov. Jawa Tengah,Kab. Pati,,Jawa Tengah
70000957,SMA IRSYAADUL IBAAD,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3852827E-60A2-4739-9083-947ECFC4C518,Jl. Sidomukti Mekar Sari Kec. Pasir Sakti Kab. Lampung Timur Prov. Lampung,Kab. Lampung Timur,,Lampung
50205207,SMAS AL MA ARIF SINAH PENGEMBUR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BAE06BBC-2354-4BBF-9FD1-948107FEFD8C,PENGEMBUR Pengembur Kec. Pujut Kab. Lombok Tengah Prov. Nusa Tenggara Barat,Kab. Lombok Tengah,,Nusa Tenggara Barat
10259031,SMAN 1 ALASA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/660E0450-2299-402D-8B74-9488473859F1,JL. PRAMUKA Ombolata Kec. Alasa Kab. Nias Utara Prov. Sumatera Utara,Kab. Nias Utara,,Sumatera Utara
69787073,SMAS CITRA BERKAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DEBCD56C-5A04-41E4-90F2-949325A3D2CA,Jl.RAYA BUKIT PALMA NO. 2 CITRALAND UTAR... Babat Jerawat Kec. Pakal Kota Surabaya Prov. Jawa Timur,,Kota Surabaya,Jawa Timur
10646224,SMAS ISLAM DARUSSALAM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F75CFED7-01AE-4F52-A67E-94993715DCD6,JL. LINTAS TIMUR TUGUMULYO Tugumulyo Kec. Lempuing Kab. Ogan Komering Ilir Prov. Sumatera Selatan,Kab. Ogan Komering Ilir,,Sumatera Selatan
10507428,SMA EL MUNDO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B5EB876-B2EA-4B69-BEF4-94A609507339,JL.UD Sarkawi (Ki Bajuri) No. 01 Talang Bakung Kec. Paal Merah Kota Jambi Prov. Jambi,,Kota Jambi,Jambi
69959186,SMA NEGERI 4 KANDIS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D950D148-E87B-4694-B06D-94AAEF1D7901,KAMPUNG LIBO JAYA KECAMATAN KANDIS LIBO JAYA Kec. Kandis Kab. Siak Prov. Riau,Kab. Siak,,Riau
50100851,SMAS DIPONOGORO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35B49A4C-84C4-4C6A-AA8A-94AC4C630A08,JL. UDAYANA NO. 333 NEGARA Kaliakah Kec. Negara Kab. Jembrana Prov. Bali,Kab. Jembrana,,Bali
20235626,SMAS PGRI PARAKAN MUNCANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC223225-3A25-4181-810D-94B25FAEE325,JL. PARAKAN MUNCANG  SIMPANG KM. 23 CIMA... Sindangpakuon Kec. Cimanggung Kab. Sumedang Prov. Jawa Barat,Kab. Sumedang,,Jawa Barat
70037894,SMA PLUS AL-HIKMAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A615D1CE-97A3-4C2C-9AB9-94B939EB9266,Jl. Joglo Kp. Cibeureum Pasir RT. 005 RW... Sukamekar Kec. Sukaraja Kab. Sukabumi Prov. Jawa Barat,Kab. Sukabumi,,Jawa Barat
50300257,SMAS IKARASI OEKABITI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7EBA833-3CAC-4644-9493-94BB94559BBA,JL. JURUSAN BURAEN Nonbes Kec. Amarasi Kab. Kupang Prov. Nusa Tenggara Timur,Kab. Kupang,,Nusa Tenggara Timur
10645825,SMAN 1 RANTAU BAYUR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D1D8840-46CC-4BC4-B56A-94CAED69B2DB,JL. RAYA PENGUMBUK Tebing Abang Kec. Rantau Bayur Kab. Banyuasin Prov. Sumatera Selatan,Kab. Banyuasin,,Sumatera Selatan
69900824,SMA SWASTA PONTREN AL-IHSAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EAB644E4-BE97-4003-AD20-94CF4FDEB86F,Jalan Balai Desa Ujung No. 22 Sidua Dua Kec. Kualuh Selatan Kab. Labuhanbatu Utara Prov. Sumatera Utara,Kab. Labuhanbatu Utara,,Sumatera Utara
10258317,SMAN 1 MANDREHE,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4706A91E-944D-41FC-B50E-94D29C02834D,"Jln. Prof. Moh. Yamin, SH - , Kec. Mandr... Tuho Owo Kec. Mandrehe Kab. Nias Barat Prov. Sumatera Utara",Kab. Nias Barat,,Sumatera Utara
40403968,SMAN 1 OHEO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8915A319-3B0D-4FD4-9F1F-94DC60DBB9E6,JL. PENDIDIKAN DESA WALANDAWE KEC. OHEO WALANDAWE Kec. Oheo Kab. Konawe Utara Prov. Sulawesi Tenggara,Kab. Konawe Utara,,Sulawesi Tenggara
30112528,SMA NEGERI 2 SEPONTI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84A65AFE-9508-4FE2-9E82-94E3F70ED75C,JL. PERJUANGAN I DURIAN SEBATANG Kec. Seponti Kab. Kayong Utara Prov. Kalimantan Barat,Kab. Kayong Utara,,Kalimantan Barat
50307413,SMAN BIBOKI ANLEU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F741B0F-50C6-4F25-B7C0-94E50C92F40F,PONU PONU Kec. Biboki Anleu Kab. Timor Tengah Utara Prov. Nusa Tenggara Timur,Kab. Timor Tengah Utara,,Nusa Tenggara Timur
70038510,SMA DARUSSALAMAH DIGITAL TECHNOLOGY BOARDING SCHOOL,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1AF50BC5-875F-4943-B4F9-94F1F939BEE2,JL. Ponpes Darussalamah Braja Dewa Kec. Way Jepara Kab. Lampung Timur Prov. Lampung,Kab. Lampung Timur,,Lampung
69958933,UPTD SMA NEGERI 1 TAPANGO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F41166FF-90E1-4459-9A6C-94F33471930E,Jl. KUA Desa Tapango Tapango Kec. Tapango Kab. Polewali Mandar Prov. Sulawesi Barat,Kab. Polewali Mandar,,Sulawesi Barat
40311957,SMAS TUT WURI HANDAYANI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75DD1E5B-3FD8-4436-B6E6-94F553A3C353,JL. A.P. PETTARANI II LR. V NO. 4 Tamamaung Kec. Panakukkang Kota Makassar Prov. Sulawesi Selatan,,Kota Makassar,Sulawesi Selatan
10646031,SMA PGRI GELUMBANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2B3BFBDC-1464-473A-92FD-94F77F6B9ECE,JL. PIPA PERTAMINA GELUMBANG Gelumbang Kec. Gelumbang Kab. Muara Enim Prov. Sumatera Selatan,Kab. Muara Enim,,Sumatera Selatan
70055746,SEKOLAH MENENGAH ATAS NEGERI 1 SIDAMULIH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74854136-01A3-4432-BACB-94F8AB1A1B54,Blok Karikil DESA CIKALONG KEC. SIDAMULIH Kab. Pangandaran Prov. Jawa Barat,Kab. Pangandaran,,Jawa Barat
40102406,SMA NEGERI 1 KAUDITAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB44DA1A-67BC-4DB6-A717-94F9A01BC6ED,KAUDITAN 1 Kauditan Satu Kec. Kauditan Kab. Minahasa Utara Prov. Sulawesi Utara,Kab. Minahasa Utara,,Sulawesi Utara
20552090,SMA AL WAROQOT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/503CFF38-D94D-4BC6-B6EF-94FBC72CCDE5,JL. Raya Maddis Pamaroh Kadur Pamekasan Pamaroh Kec. Kadur Kab. Pamekasan Prov. Jawa Timur,Kab. Pamekasan,,Jawa Timur
10805044,SMAN 1 CUKUH BALAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2EC9947-2229-4B8A-B3C3-95050B57D0F9,Jl. Pendidikan Pekon Tanjung Betuah Kec.... Tanjung Betuah Kec. Cukuh Balak Kab. Tanggamus Prov. Lampung,Kab. Tanggamus,,Lampung
20505010,SMA NEGERI 1 TAMBAKBOYO TUBAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/070D4697-3A57-4344-85CE-950A3A8B351B,JL. RAYA SOBONTORO TAMBAKBOYO Sobontoro Kec. Tambakboyo Kab. Tuban Prov. Jawa Timur,Kab. Tuban,,Jawa Timur
70041497,SMAS TANAH TUMBUH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0853D983-14C2-4021-B79C-950BD796448F,Jln. Lintas Tengah Km. 28 Rt.08 Desa Tan... Tanah Tumbuh Kec. Renah Mendaluh Kab. Tanjung Jabung Barat Prov. Jambi,Kab. Tanjung Jabung Barat,,Jambi
10220524,SMAN 1 SOSORGADONG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78EC6284-E38C-4186-9CD5-950CD2D6EEF9,JL. AMD No. 7 SOSORGADONG Sosor Gadong Kec. Sosor Gadong Kab. Tapanuli Tengah Prov. Sumatera Utara,Kab. Tapanuli Tengah,,Sumatera Utara
69966740,SMA NEGERI 14 BENGKULU UTARA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDDC0890-2EE5-45FA-AC52-950D416F5B03,Desa Padang Kala Desa Padang Kala Kec. Air Padang Kab. Bengkulu Utara Prov. Bengkulu,Kab. Bengkulu Utara,,Bengkulu
20238519,SMAS PGRI 5,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F8339C6-9BDF-4F67-AD68-9513E1F9D0FE,JL. PARUNG BANTENG RT 03/01 Katulampa Kec. Kota Bogor Timur Kota Bogor Prov. Jawa Barat,,Kota Bogor,Jawa Barat
40502189,SMAN 1 ASPARAGA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF5CA9EE-2C3C-4677-851C-9517C3BFA64B,JL. S.M.S ADUDU NANTU Bululi Kec. Asparaga Kab. Gorontalo Prov. Gorontalo,Kab. Gorontalo,,Gorontalo
10802002,SMAS DARUL ARAFAH BM RT NB,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/878A833A-55DE-4C7A-81E9-951818EB8E52,JL. LINTAS SUMATERA Sukajawa Kec. Bumi Ratu Nuban Kab. Lampung Tengah Prov. Lampung,Kab. Lampung Tengah,,Lampung
69823281,SMAN 2 Lubuk Alung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69801229-9658-4D89-886B-951A1DDF3471,Jl. Gedung Perintis Kasiak Putiah Singgu... LUBUK ALUNG Kec. Lubuk Alung Kab. Padang Pariaman Prov. Sumatera Barat,Kab. Padang Pariaman,,Sumatera Barat
10494192,SMAN BERNAS BINSUS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4AAEC100-77B1-4359-95D4-951BDB35D296,JL. H. ABD.JALIL KOMP. BAKTI PRAJA Pangkalan Kerinci Barat Kec. Pangkalan Kerinci Kab.  Pelalawan Prov. Riau,Kab.  Pelalawan,,Riau
40300675,SMAS SEMEN TONASA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8DEB16A-496E-4459-8B54-951D641DC7F4,JL. MAJENANG NO. 8 Tonasa Kec. Balocci Kab. Pangkajene Dan Kepulauan Prov. Sulawesi Selatan,Kab. Pangkajene Dan Kepulauan,,Sulawesi Selatan
