kode,nama,link_profil,alamat,kabupaten,kota,provinsi
20233652,SMAN 1 BLANAKAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/003C6303-0F45-4616-A8FA-3E4C4F8BD809,JL. RAYA BLANAKAN 1.5 Blanakan Kec. Blanakan Kab. Subang Prov. Jawa Barat,Kab. Subang,,Jawa Barat
69935579,SMA TUNAS KARYA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0D4F9474-6EAA-4394-9DF9-3E61BAFCB382,Kp. Cirata RT 01 RW 04 Sukahurip Kec. Cigedug Kab. Garut Prov. Jawa Barat,Kab. Garut,,Jawa Barat
50308598,SMAN 1 SAMBI RAMPAS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1EA5AE13-0894-4305-ABC1-3E6595B6193C,WATUNGGONG Satar Nawang Kec. Sambi Rampas Kab. Manggarai Timur Prov. Nusa Tenggara Timur,Kab. Manggarai Timur,,Nusa Tenggara Timur
20227874,SMA PELITA BUNGA BANGSA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3C49702-365E-4B3D-BF5A-3E6A02D0B0C8,JL.RAYA ARJASARI NO 05  ARJASARI Arjasari Kec. Arjasari Kab. Bandung Prov. Jawa Barat,Kab. Bandung,,Jawa Barat
20605095,SMAN 1 TIRTAYASA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2D395D5-D166-40A8-9B52-3E781520B31B,Jln. Sultan Agung Tirtayasa Tirtayasa Kec. Tirtayasa Kab. Serang Prov. Banten,Kab. Serang,,Banten
70047000,SMA Swasta Plus Ulul Ilmi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8286C1BA-6B00-4F1D-A4B7-3E7E543D1EA4,Jl. Jermal 2 D E N A I Kec. Medan Denai Kota Medan Prov. Sumatera Utara,,Kota Medan,Sumatera Utara
10495716,SMA NEGERI 1 KEPENUHAN HULU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3CD7F734-699D-428E-B2AE-3E86C8FCEEBC,JL.JENDRAL SUDIRMAN Kepenuhan Hulu Kec. Kepenuhan Hulu Kab.  Rokan Hulu Prov. Riau,Kab.  Rokan Hulu,,Riau
20253857,SMAS AL HASANAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E5EF380-2096-4119-974D-3E8C61F4E6B6,JL. STASIUN KA CIGOMBONG RT 02/01 Cigombong Kec. Cigombong Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
10402728,SMAN 1 PANGKALAN KURAS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C7DA98A9-56EC-4F2F-87F8-3E94A72EDFB5,JL. PASIR PUTIH No 40 Sorek Satu Kec. Pangkalan Kuras Kab.  Pelalawan Prov. Riau,Kab.  Pelalawan,,Riau
70005818,SMAS IT AL-HIKMAH AMANAH UMMAH MAROS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3287AC80-73F7-46CE-8C65-3E96B0FCCBAB,Jl. Garuda Poros Maccopa Tanralili Komp.... Taroada Kec. Turikale Kab. Maros Prov. Sulawesi Selatan,Kab. Maros,,Sulawesi Selatan
50300585,SMAN 1 MOLLO SELATAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27F55FCB-9DA7-4C55-A708-3E9A9D2A4CCD,"JLN. JURUSAN KAPAN, KM.06 Klani/Noinbila Kec. Mollo Selatan Kab. Timor Tengah Selatan Prov. Nusa Tenggara Timur",Kab. Timor Tengah Selatan,,Nusa Tenggara Timur
50305384,SMAS SUDIRMAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED58E58B-584D-47D0-A287-3E9D681F0194,JL. SALAK Oepura Kec. Maulafa Kota Kupang Prov. Nusa Tenggara Timur,,Kota Kupang,Nusa Tenggara Timur
40400766,SMA NEGERI 1 KABAWO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/415A47B8-1A9E-4F83-B50A-3EA6ADD8AB64,JL. LOMBULALO NO. 16 Kontumere Kec. Kabawo Kab. Muna Prov. Sulawesi Tenggara,Kab. Muna,,Sulawesi Tenggara
20506321,SMA WAHID HASYIM MODEL KARANGGENENG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43C19632-638A-4D5A-B974-3EAAAED1330C,"Desa Sumberwudi, Kec. Karanggeneng, Kabu... Sumberwudi Kec. Karang Geneng Kab. Lamongan Prov. Jawa Timur",Kab. Lamongan,,Jawa Timur
40501068,SMA NEGERI 4 GORONTALO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5B8FE62-7D57-4988-8B64-3EAEB176707C,JL. BRIGJEN PIOLA ISA WONGKADITI TIMUR Kec. Kota Utara Kota Gorontalo Prov. Gorontalo,,Kota Gorontalo,Gorontalo
50202410,SMAN 1 PRINGGASELA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43E65D91-910C-4B6E-BC4A-3EB0E45DBA93,Jalan H. Mayor Ahmad BA Pringgasela Pringgasela Kec. Pringgasela Kab. Lombok Timur Prov. Nusa Tenggara Barat,Kab. Lombok Timur,,Nusa Tenggara Barat
20540300,SMA PGRI PETERONGAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C67522FF-DB63-420C-B4EE-3EB32C9A2E92,JL.BALAIDESA MOROSUNGGINGAN Morosunggingan Kec. Peterongan Kab. Jombang Prov. Jawa Timur,Kab. Jombang,,Jawa Timur
20401165,SMAS SANTO MIKAEL MLATI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/150B489B-C458-4040-BFE8-3EB3B1515846,JL. P. PURBOYO Sumberadi Kec. Mlati Kab. Sleman Prov. D.I. Yogyakarta,Kab. Sleman,,D.I. Yogyakarta
50303445,SMAS BUDI DHARMA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9A988B7-1287-4896-B688-3EB7131262B6,CANCAR Wae Belang Kec. Ruteng Kab. Manggarai Prov. Nusa Tenggara Timur,Kab. Manggarai,,Nusa Tenggara Timur
69888448,SMA PUTRA JUANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFC590E3-FE23-4998-8583-3EB9E0B1908F,Jl Cipetir Rt 02/06 Ds Sukatani Sukatani Kec. Haurwangi Kab. Cianjur Prov. Jawa Barat,Kab. Cianjur,,Jawa Barat
69963113,SMA AISYIYAH BOARDING SCHOOL,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A5C502EF-4A72-441C-A4DB-3EBA8C41E8B1,"JL. ANJASMORO NO. 34, TURIREJO, LAWANG, ... Turirejo Kec. Lawang Kab. Malang Prov. Jawa Timur",Kab. Malang,,Jawa Timur
20213877,SMAS PGRI 1 MAJALENGKA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0F0164F-425A-4FBB-9C6C-3EBC034EED30,JL. KH. ABDUL HALIM NO. 77 MAJALENGKA Majalengka Kulon Kec. Majalengka Kab. Majalengka Prov. Jawa Barat,Kab. Majalengka,,Jawa Barat
69786312,SMAS LABS SCHOOL KAIZEN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/880F26F3-D512-40C6-8BF3-3EC239254D8E,PERUM BUMI MUTIARA BLOK JB Bojong Kulur Kec. Gunungputri Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
70023548,SMA BUDI UTOMO SURAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C66773E-CB2D-418F-A763-3ED25F25B9BA,Jl. Bromo RT 04 RW 03 Banjarsari Kec. Banjarsari Kota Surakarta Prov. Jawa Tengah,,Kota Surakarta,Jawa Tengah
70032152,SMAIT BUKIT QURAN NUSANTARA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B6BFB6A-4297-4D0A-8892-3EDD4E763E07,JL Gili Air I Blok A1 Nomor 5 Gatep Perm... Taman Sari Kec. Ampenan Kota Mataram Prov. Nusa Tenggara Barat,,Kota Mataram,Nusa Tenggara Barat
10646369,SMA PGRI SIALINGAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/68505B4B-4D84-47D4-8D6C-3EDF4453A008,Desa Sialingan Kec. Belida Darat Kab. Mu... Kemang Kec. Lembak Kab. Muara Enim Prov. Sumatera Selatan,Kab. Muara Enim,,Sumatera Selatan
20307650,SMAS ISLAM SECANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7688D953-C359-4AC4-8520-3EE496C53407,JL. TEMANGGUNG NO. 28 Secang Kec. Secang Kab. Magelang Prov. Jawa Tengah,Kab. Magelang,,Jawa Tengah
10900457,SMAS MUHAMMADIYAH TG PANDAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C31B5926-BD1F-4395-A594-3EE667015AD5,JL. JEND SUDIRMAN KM. 4 AIR RAYA AIK RAYAK Kec. Tanjung Pandan Kab. Belitung Prov. Kepulauan Bangka Belitung,Kab. Belitung,,Kepulauan Bangka Belitung
60103506,SMA Negeri 24 Maluku Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43B914C9-6FB2-4962-9879-3EED6F85A946,JL.RAYA  SILALOW NO 2 Sepa Kec. Amahai Kab. Maluku Tengah Prov. Maluku,Kab. Maluku Tengah,,Maluku
20532381,SMAS ANTARTIKA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05AB0959-D217-4C34-BFE0-3EF335D4EABD,JL. BANYU URIP KIDUL II / 37 Banyu Urip Kec. Sawahan Kota Surabaya Prov. Jawa Timur,,Kota Surabaya,Jawa Timur
30303658,SMAN 2 SATUI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BFB4CCA0-B8B8-468D-BDB5-3EF9471E5F51,Jalan Provinsi Km. 167 Makmur Mulia Kec. Satui Kab. Tanah Bumbu Prov. Kalimantan Selatan,Kab. Tanah Bumbu,,Kalimantan Selatan
69768158,SMAN 4 LAMBA LEDA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC3ECE27-4DDC-4941-AB86-3EF9809B9AF1,WAE TUA Golo Mangung Kec. Lamba Leda Kab. Manggarai Timur Prov. Nusa Tenggara Timur,Kab. Manggarai Timur,,Nusa Tenggara Timur
20214995,SMAN 1 LEMAHABANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/478FC44A-6D5A-42D7-BE02-3EFB11C658A0,JL. KH. WAHID HASYIM NO. 70 Cipeujeuh Wetan Kec. Lemah Abang Kab. Cirebon Prov. Jawa Barat,Kab. Cirebon,,Jawa Barat
30104901,SMAS PGRI ELLA HILIR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20E51FC1-02DF-4268-A552-3EFC9CA0BB94,JL. ELLA PINOH KM 1 ELLA HILIR Nanga Ella Hilir Kec. Ella Hilir Kab. Melawi Prov. Kalimantan Barat,Kab. Melawi,,Kalimantan Barat
20511864,SMAS DHARMA WANITA PARE,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B87FA5CA-C4F0-4918-9DE7-3EFF1D9E5359,JL. JEND. A. YANI NO.1  PARE Pare Kec. Pare Kab. Kediri Prov. Jawa Timur,Kab. Kediri,,Jawa Timur
20219781,SMA PGII 2,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D05E28C9-B24B-4A15-8FCA-3F00984D5A2F,Jl. Pahlawan Blk. No. 17 Cihaurgeulis Kec. Cibeunying Kaler Kota Bandung Prov. Jawa Barat,,Kota Bandung,Jawa Barat
20533641,SMA NEGERI 9 KOTA MALANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF1CD6CA-B7C5-4DFC-86FC-3F012325A075,JL. PUNCAK BOROBUDUR 1 Mojolangu Kec. Lowokwaru Kota Malang Prov. Jawa Timur,,Kota Malang,Jawa Timur
10300834,SMAS PGRI RAO SELATAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48C3407C-D218-474A-9A79-3F07667FC4E4,JL. PADANG-KAUMAN-MEDAN NAGARI TANJUNG BETUNG Kec. Rao Selatan Kab. Pasaman Prov. Sumatera Barat,Kab. Pasaman,,Sumatera Barat
30401504,SMAN 7 BALIKPAPAN TIMUR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62DE2294-1B55-48FB-8C12-3F0CEBA7874C,JL. MULAWARMAN Lemaru Kec. Balikpapan Timur Kota Balikpapan Prov. Kalimantan Timur,,Kota Balikpapan,Kalimantan Timur
20339056,SMA MUHAMMADIYAH 3 KAYEN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB520DE2-4CB5-4261-8F38-3F12BAF2391B,"JL. PERHUTANI, RT 02 RW 04, DESA KAYEN Kayen Kec. Kayen Kab. Pati Prov. Jawa Tengah",Kab. Pati,,Jawa Tengah
70055448,Sekolah Rakyat Menengah Atas 34 Lebak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7AB8BCB2-357B-4181-B4F3-3F1438FE258A,"Jl. Siliwangi No.208, Rangkasbitung  Tim... Rangkasbitung Timur Kec. Rangkasbitung Kab. Lebak Prov. Banten",Kab. Lebak,,Banten
69829361,SMA IT MIFTAHUL JANNAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84C04C0C-88B9-4749-9DEE-3F150C6E59AA,Jl. Bhayangkara Gg. Kutilang LK.I No.41 Rajabasa Raya Kec. Rajabasa Kota Bandar Lampung Prov. Lampung,,Kota Bandar Lampung,Lampung
10648130,SMA NEGERI 8 LUBUKLINGGAU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A104FFB-03A3-41E6-A461-3F18EBE61309,JL. Fatmawati soekarno Taba Jemekeh Kec. Lubuk Linggau Timur I Kota Lubuk Linggau Prov. Sumatera Selatan,,Kota Lubuk Linggau,Sumatera Selatan
69733944,SMAN 1 LEMBOR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6B72022-11F7-48E3-B4D3-3F2581D88EAD,NDERU Wae Kanta Kec. Lembor Kab. Manggarai Barat Prov. Nusa Tenggara Timur,Kab. Manggarai Barat,,Nusa Tenggara Timur
10500384,SMAS ZULHIJJAH MA BULIAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BE341B2-713C-431C-A075-3F28242E5265,JLN. GAJAH MADA Teratai Kec. Muara Bulian Kab. Batanghari Prov. Jambi,Kab. Batanghari,,Jambi
20566152,SMAS ASSYABROWIYAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2462E91-E944-44FB-86F4-3F2B4C92443F,JL. PP MIFTAHUL ULUM DERBING Pancor Kec. Ketapang Kab. Sampang Prov. Jawa Timur,Kab. Sampang,,Jawa Timur
10609638,SMA DIPONEGORO PALEMBANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54ED06E1-E049-4E31-832B-3F3B9434099B,36 ILIR PLG 36 Ilir Kec. Gandus Kota Palembang Prov. Sumatera Selatan,,Kota Palembang,Sumatera Selatan
60103517,SMA Negeri 29 Maluku Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/419D6263-5363-445E-837A-3F42F4909A82,Jln. Trans Seram KM 138 - Laimu Kode Pos... Laimu Kec. Telutih Kab. Maluku Tengah Prov. Maluku,Kab. Maluku Tengah,,Maluku
11002184,SMAS DJUWITA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7010432C-6B98-4E2F-B9C8-3F47FBD64E73,KOMP. ANGGREK MAS BATAM CENTRE Taman Baloi Kec. Batam Kota Kota Batam Prov. Kepulauan Riau,,Kota Batam,Kepulauan Riau
20552082,SMAS KOSGORO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F916E3E-D925-47BE-B4BE-3F4A9AA2E981,JL. SEMBOJA NO.1 DUSUN NGRAPAH DESA SEWO... SEWOR Kec. Sukorame Kab. Lamongan Prov. Jawa Timur,Kab. Lamongan,,Jawa Timur
10802973,SMAS WIYATA KARYA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD7568D1-5AAE-4974-9A31-3F4CE18711ED,JL. GANESA NO. 76 KOTABUMI Tanjung Aman Kec. Kotabumi Selatan Kab. Lampung Utara Prov. Lampung,Kab. Lampung Utara,,Lampung
40403974,SMA NEGERI 2 RAHA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D13E3B3D-30AE-4FC5-899A-3F649D365826,JL. PENDIDIKAN NO. 2 RAHA Mangga Kuning Kec. Katobu Kab. Muna Prov. Sulawesi Tenggara,Kab. Muna,,Sulawesi Tenggara
20252047,SMAS MAARIF PACET,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5AE20A9-E8D3-4080-9B7A-3F6B6E86B615,JL. RAYA PACET NO.30 Cipendawa Kec. Pacet Kab. Cianjur Prov. Jawa Barat,Kab. Cianjur,,Jawa Barat
69830402,SMA ISLAM TERPADU AL-FALAH BUNGBULANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0E31A2F-D382-49D6-9924-3F73E1474A61,JL. CITALAHAB DESA MEKARJAYA KEC. BUNGBU... Mekarjaya Kec. Bungbulang Kab. Garut Prov. Jawa Barat,Kab. Garut,,Jawa Barat
10205362,SMAN 3 RANTAU UTARA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/59978947-987C-4574-8E44-3F8027DDE0BA,JL. W.R. SUPRATMAN RANTAUPRAPAT PADANG MATINGGI Kec. Rantau Utara Kab. Labuhanbatu Prov. Sumatera Utara,Kab. Labuhanbatu,,Sumatera Utara
69992187,SMA AL WAFI IBS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C639338-0659-451D-A7DF-3F8060AE2E62,Arco Raya No.1 RT.02 RW. 01 Ragamukti 16... Citayam Kec. Tajurhalang Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
10210905,SMAS METHODIST 7 MEDAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8BE3ECBF-7740-43E4-8415-3F845EFF985C,Jalan Madong Lubis No. 7 Medan Sidodadi Kec. Medan Timur Kota Medan Prov. Sumatera Utara,,Kota Medan,Sumatera Utara
20107367,SMAS AL JIHAD JAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E6BA939-0D9C-477C-A3AE-3F8CE93D3FDE,JL. JIHAD PAPANGGO I Papango Kec. Tanjung Priok Kota Adm. Jakarta Utara Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Utara,D.K.I. Jakarta
69969250,SMA KRISTEN PETRA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB913ED9-DF7B-439A-8560-3F8D409FAD0C,JALAN MAYJEND. EL TARI Kefamenanu Selatan Kec. Kota Kefamenanu Kab. Timor Tengah Utara Prov. Nusa Tenggara Timur,Kab. Timor Tengah Utara,,Nusa Tenggara Timur
20615882,SMA BINA INSANI ANYER,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA37AE49-AB73-4097-83CA-3F8EBAE08F74,JL. JAHA KUBAR Mekarsari Kec. Anyar Kab. Serang Prov. Banten,Kab. Serang,,Banten
20542507,SMAN 1 PANGGUL,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7899AF46-AB7A-4A51-B441-3F8EEACC97CE,JL. P.SUDIRMAN 87 PANGGUL Bodag Kec. Panggul Kab. Trenggalek Prov. Jawa Timur,Kab. Trenggalek,,Jawa Timur
69772943,SMAS Nusantara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6218A9A3-28C4-4DAA-9108-3F91ED9D1F73,Jl. Transmigrasi Manunggal Kec. Karang Bintang Kab. Tanah Bumbu Prov. Kalimantan Selatan,Kab. Tanah Bumbu,,Kalimantan Selatan
10210922,SMA SWASTA SANTA MARIA MEDAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A5EB6D2B-AC2D-47F7-982F-3F9724EEBC61,JL. PALANG MERAH No. 15 A U R Kec. Medan Maimun Kota Medan Prov. Sumatera Utara,,Kota Medan,Sumatera Utara
69931908,SMA SABILUTH THOYYIB,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/39F2CD61-FB2B-41A8-9ED9-3F99B35AFA21,Jl. Cemara No. 38 Bugul Lor Panggungrejo Kec. Panggungrejo Kota Pasuruan Prov. Jawa Timur,,Kota Pasuruan,Jawa Timur
10301576,SMAN 1 PANTAI CERMIN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F192281-482A-43F2-93A1-3F99C01A2F7F,JL. PADANG - MUARA LABUH KM 99 SURIAN SURIAN Kec. Pantai Cermin Kab. Solok Prov. Sumatera Barat,Kab. Solok,,Sumatera Barat
10104041,SMA HIDAYATULLAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/322C3D74-2D31-4E9D-85ED-3F9F07AD0221,Jln. Hamzah Fansyuri No. 86 Subulussalam Selatan Kec. Simpang Kiri Kota Subulussalam Prov. Aceh,,Kota Subulussalam,Aceh
30100389,SMAN 1 TEBAS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62C67D5D-2BFA-4C07-B5C7-3FA09DFBA5C0,JL. PEMBANGUNAN TEBAS Tebas Kuala Kec. Tebas Kab. Sambas Prov. Kalimantan Barat,Kab. Sambas,,Kalimantan Barat
10259099,SMAN 1 LAHOMI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E9F47E89-7D9D-47A8-BC88-3FAF93A79E1A,ONOLIMBU-LAHOMI Lolowau Kec. Lahomi Kab. Nias Barat Prov. Sumatera Utara,Kab. Nias Barat,,Sumatera Utara
60303261,SMA NEGERI 1 OBAA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9DF08C7E-D092-41A7-B839-3FB6A069C5F8,JL. AGHAM NO. 40 KEPI Kepi Kec. Obaa Kab. Mappi Prov. Papua Selatan,Kab. Mappi,,Papua Selatan
70055419,Sekolah Rakyat Menengah Atas 5 Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B853F28-1E41-4907-B1F1-3FB72E124679,"Jl. Sultan Hasanudin No. 3, Kel. Talang ... Talang Bakung Kec. Jambi Selatan Kota Jambi Prov. Jambi",,Kota Jambi,Jambi
10805047,SMAN 2 PRINGSEWU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/782D4279-95C9-41AF-B41A-3FB840988518,Jl. Mekarsari No. 288 PODOSARI Kec. Pringsewu Kab. Pringsewu Prov. Lampung,Kab. Pringsewu,,Lampung
10105735,SMA N 1 LANGSA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E721EBB6-45F2-48A3-A15A-3FB91AE99EE6,JL. JENDERAL A. YANI Paya Bujok Seuleumak Kec. Langsa Baro Kota Langsa Prov. Aceh,,Kota Langsa,Aceh
50102786,SMAS PARISADHA AMLAPURA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2F87C34-3004-497F-AA78-3FB936B052E1,JL. NGURAH RAI AMLAPURA Karangasem Kec. Karangasem Kab. Karangasem Prov. Bali,Kab. Karangasem,,Bali
20101627,SMAN 101 JAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A9F939B-CAB9-41F3-940A-3FC1E9F288D7,JL. KOMPLEK JOGLO BARU Joglo Kec. Kembangan Kota Adm. Jakarta Barat Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Barat,D.K.I. Jakarta
10113602,SMA NEGERI 2 RANTAU SELAMAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/767E9793-B5B1-46AD-9254-3FC2C8F8512C,Jln. Bayeun Alue Punti Simpang IV Desa A... Alue Punti Kec. Rantau Selamat Kab. Aceh Timur Prov. Aceh,Kab. Aceh Timur,,Aceh
30405319,SMA NEGERI 1 SEBULU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/376B57E9-FAE5-4B0F-A164-3FCAF15D3E6D,JL. LATSITARDA RT. IV Sebulu Ulu Kec. Sebulu Kab. Kutai Kartanegara Prov. Kalimantan Timur,Kab. Kutai Kartanegara,,Kalimantan Timur
40305844,SMAN 1 ENREKANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/161875AE-CE83-419D-8512-3FD316BFDBF6,JLN JENDERAL SUDIRMAN NO 123 RT 2 RW 1 Tanete Kec. Anggeraja Kab. Enrekang Prov. Sulawesi Selatan,Kab. Enrekang,,Sulawesi Selatan
