kode,nama,link_profil,alamat,kabupaten,kota,provinsi
10258027,SMAS HARAPAN BATANG SERANGAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6C873D4-6B97-4131-AA4E-D50DAF544F33,JL.Kwala Sawit Dusun Bandar Pulo Batang ... Kuala Musam Kec. Batang Serangan Kab. Langkat Prov. Sumatera Utara,Kab. Langkat,,Sumatera Utara
69950912,SMA NEGERI 3 TAHUNA BARAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A64C2D9F-DD53-4489-B76C-D50DDC9216D5,Kolongan Mitung Mitung Kec. Tahuna Barat Kab. Kepulauan Sangihe Prov. Sulawesi Utara,Kab. Kepulauan Sangihe,,Sulawesi Utara
40206570,SMAN 2 TOTIKUM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0AEF7914-3337-4672-A377-D5149F3D0701,Jln. Trans Peling Desa Kombutokan Kombutokan Kec. Totikum Kab. Banggai Kepulauan Prov. Sulawesi Tengah,Kab. Banggai Kepulauan,,Sulawesi Tengah
50303423,SMAS ST FRANSISKUS XAVERIUS,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8ABE6352-2693-4FB8-BFAC-D5152B2EBA9F,JL PELITA NO. 3 RUTENG Watu Kec. Langke Rembong Kab. Manggarai Prov. Nusa Tenggara Timur,Kab. Manggarai,,Nusa Tenggara Timur
20219247,SMAN 25 BANDUNG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22D4E55C-E335-4F16-9BFB-D5165AA55BDB,JL. BATURADEN VIII NO. 21 MEKAR JAYA Kec. Rancasari Kota Bandung Prov. Jawa Barat,,Kota Bandung,Jawa Barat
20323502,SMA NEGERI 1 SRAGI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58587B5E-F909-4881-B476-D51C76655A88,Jl. Raya Bulakpelem Bulakpelem Kec. Sragi Kab. Pekalongan Prov. Jawa Tengah,Kab. Pekalongan,,Jawa Tengah
70042243,SMA NEGERI 2 BONAI DARUSSALAM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C53C309-C01B-4FF5-820E-D51CF7F58CFD,Jl. Lintas Bonai-Kota Tengah Kasang Padang Kec. Bonai Darussalam Kab.  Rokan Hulu Prov. Riau,Kab.  Rokan Hulu,,Riau
30401489,SMAN 3 BALIKPAPAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0CDE9D2-217E-4990-ACBE-D51D8448FFC7,JL. WOLTER MONGINSIDI BARU NO 1 RT 53 Baru Ulu Kec. Balikpapan Barat Kota Balikpapan Prov. Kalimantan Timur,,Kota Balikpapan,Kalimantan Timur
10257886,SMA ISLAM AL-ULUM TERPADU MEDAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB9866DD-E9A7-4526-909F-D521D51B2C35,JL.TUASAN NO. 35 MEDAN Sidorejo Hilir Kec. Medan Tembung Kota Medan Prov. Sumatera Utara,,Kota Medan,Sumatera Utara
10100196,SMA NEGERI 1 INDRAPURI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/56EE346A-E8D2-4603-A4C8-D52B9B8209AD,"JL. BANDA ACEH-MEDAN KM 27,4 Lampanah Ranjo Kec. Indrapuri Kab. Aceh Besar Prov. Aceh",Kab. Aceh Besar,,Aceh
60102960,SMA Negeri 10 Seram Bagian Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/448D0D1F-C938-48D7-A515-D52BC7F493BF,Jln. Pendidikan Kota Sirih Kec. Gorom Timur Kab. Seram Bagian Timur Prov. Maluku,Kab. Seram Bagian Timur,,Maluku
40402194,SMAN 1 LASUSUA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB81E1F9-CBB7-4F32-B5F5-D52F1F894A69,Jl. Pendidikan Watuliwu Kec. Lasusua Kab. Kolaka Utara Prov. Sulawesi Tenggara,Kab. Kolaka Utara,,Sulawesi Tenggara
10495792,SMAS ANA MUSLIM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8AFB5C64-8065-48E5-8EF8-D5352F835039,DESA KOTA BARU Kota Baru Kec. Kunto Darussalam Kab.  Rokan Hulu Prov. Riau,Kab.  Rokan Hulu,,Riau
20548721,SMAS UNGGULAN BPPT AL FATTAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/619EEF1D-8C5C-41A2-8402-D539627B06D7,JL. PONPES AL FATTAH DESA SIMAN KECAMATA... Siman Kec. Sekaran Kab. Lamongan Prov. Jawa Timur,Kab. Lamongan,,Jawa Timur
69949194,SMA Islam Al Fattah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA525BE1-156D-47E5-933B-D53A93B6F2EA,Kampung Tanjung Tiga Kecamatan Rebang Ta... Tanjung Tiga Kec. Rebang Tangkas Kab. Way Kanan Prov. Lampung,Kab. Way Kanan,,Lampung
70005948,SMA Negeri 2 Liae,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/068EEAF3-8A1F-4C5B-994E-D53DEE2B6887,Jln Trans Eikare-Merabbu Raerobo Kec. Sabu Liae Kab. Sabu Raijua Prov. Nusa Tenggara Timur,Kab. Sabu Raijua,,Nusa Tenggara Timur
10806077,SMAN 1 WAY JEPARA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/957E1FF8-405A-4C27-A1E6-D5427C11EB91,JL. PRAMUKA LABUHAN RATU I Labuhan Ratu Satu Kec. Way Jepara Kab. Lampung Timur Prov. Lampung,Kab. Lampung Timur,,Lampung
30203967,SMAN 1 GUNUNG TIMANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78BB60B1-75EA-4BA6-A431-D545D65EBEF8,JL. PEMUDA RT IV KOMP JAPUS Kandui Kec. Gunung Timang Kab. Barito Utara Prov. Kalimantan Tengah,Kab. Barito Utara,,Kalimantan Tengah
40304258,SMAN 7 BULUKUMBA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A57CE65F-A94A-4AA2-BD62-D546002AF636,JL. H. ALLU NO. 121 A BONTOSUNGGU Bonto Sunggu Kec. Gantarang Kab. Bulukumba Prov. Sulawesi Selatan,Kab. Bulukumba,,Sulawesi Selatan
20502720,SMAN 1 DAWARBLANDONG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/24AD3392-981C-4B6F-9688-D550659E4944,JL. JON DJAROT  SUBIANTORO Dawarblandong Kec. Dawar Blandong Kab. Mojokerto Prov. Jawa Timur,Kab. Mojokerto,,Jawa Timur
10207082,SMAN 1 ANGKOLA SELATAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB9411EA-6782-41E4-A1E7-D55553332F92,MARPINGGAN KELURAHAN NAPA Kec. Angkola Selatan Kab. Tapanuli Selatan Prov. Sumatera Utara,Kab. Tapanuli Selatan,,Sumatera Utara
69941988,SMA ISLAM TERPADU AR-RISALAH PAOK LOMBOK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE47B52F-D4CD-49DC-93A0-D5582D4C3A3B,SMA ISLAM TERPADU AR-RISALAH PAOK LOMBOK PAOK LOMBOK Kec. Suralaga Kab. Lombok Timur Prov. Nusa Tenggara Barat,Kab. Lombok Timur,,Nusa Tenggara Barat
40600210,SMAS BUDI MULIA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5CF50C64-F026-4A99-BC5A-D5620554F392,JL. VETERAN KALUKKU Kalukku Kec. Kalukku Kab. Mamuju Prov. Sulawesi Barat,Kab. Mamuju,,Sulawesi Barat
20255782,SMAS YADIKA KALIJATI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D14993E0-8E88-4D13-B6D2-D569DE89599A,JL. RAYA KALIJATI PURWADADI Kaliangsana Kec. Kalijati Kab. Subang Prov. Jawa Barat,Kab. Subang,,Jawa Barat
20579489,SMAS DARUL FALAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93463A67-723B-4D57-90BA-D57A5728CBA5,DUSUN SUMBER BULU Batoporo Timur Kec. Kedungdung Kab. Sampang Prov. Jawa Timur,Kab. Sampang,,Jawa Timur
20251786,SMAS PGRI LEMBANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9F71063-FA96-4B84-8A8E-D57D69FC1E78,JL. BARU LAKSANA NO. 65 LEMBANG Jayagiri Kec. Lembang Kab. Bandung Barat Prov. Jawa Barat,Kab. Bandung Barat,,Jawa Barat
70006224,SMA JAGAKARSA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E3E2D303-4F56-4DAD-ADBD-D582E1202776,"Jl. Kramat No. 1, RT. 008, RW. 007 Jagakarsa Kec. Jagakarsa Kota Adm. Jakarta Selatan Prov. D.K.I. Jakarta",,Kota Adm. Jakarta Selatan,D.K.I. Jakarta
30104501,SMAN 1 MANDOR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/562376ED-FB5F-4142-B67F-D58E79F7AD7B,JL. RAYA MANDOR Mandor Kec. Mandor Kab. Landak Prov. Kalimantan Barat,Kab. Landak,,Kalimantan Barat
50205209,SMAS ATTOHIRIYAH BODAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CDAC752-C52B-40F7-8C00-D594AF6ED61A,JL. PRAYA-MANTANG Montong Terep Kec. Praya Kab. Lombok Tengah Prov. Nusa Tenggara Barat,Kab. Lombok Tengah,,Nusa Tenggara Barat
69830661,SMA NEGERI 10 KABUPATEN SORONG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E006A17-D7CD-4B39-931A-D595C11575BE,Jl. Kasuari No. 1 MALAMAS Kec. Segun Kab. Sorong Prov. Papua Barat Daya,Kab. Sorong,,Papua Barat Daya
20325306,SMAS PGRI SLAWI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA5AA058-94BC-4651-9554-D59D23E137EF,JL. SUPRIYADI TRAYEMAN Trayeman Kec. Slawi Kab. Tegal Prov. Jawa Tengah,Kab. Tegal,,Jawa Tengah
10214157,SMAS METHODIST KUTALIMBARU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C8C38CD-AA1E-4931-AA9F-D59E9C14B16D,PERUM BUMI TUNTUNGAN Lau Bakeri Kec. KutaIimbaru Kab. Deli Serdang Prov. Sumatera Utara,Kab. Deli Serdang,,Sumatera Utara
20320241,SMA NEGERI 2 UNGARAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FE0097B0-5DAD-42C5-90E7-D5B0BA84F7AC,Jalan Diponegoro 277 Ungaran Candirejo Kec. Ungaran Barat Kab. Semarang Prov. Jawa Tengah,Kab. Semarang,,Jawa Tengah
40102617,SMAS WOLTER MONGINSIDI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5EF888E1-8F38-4450-B061-D5BAF15C6BCE,JL. PANDU Mapanget Barat Kec. Mapanget Kota Manado Prov. Sulawesi Utara,,Kota Manado,Sulawesi Utara
69984841,SMA SWASTA HAFIDZ TERPADU DARUL MUKLASIN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F26960B-EFB6-4A09-9C1F-D5BCC67AC070,Jln. Takengon-Bireuen Km. 57 Alur Gading Kec. Pintu Rime Gayo Kab. Bener Meriah Prov. Aceh,Kab. Bener Meriah,,Aceh
10257742,SMAN 2 PERBAUNGAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E3FEDA16-6570-43F0-A700-D5C1B5CE54DB,Jl. Duku Melati II Melati Dua Kec. Perbaungan Kab. Serdang Bedagai Prov. Sumatera Utara,Kab. Serdang Bedagai,,Sumatera Utara
50303773,SMA NEGERI 2 WAINGAPU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7161FAD-F30E-464F-A240-D5C47C803F66,JL. JEND. SOEHARTO WAINGAPU Hambala Kec. Kota Waingapu Kab. Sumba Timur Prov. Nusa Tenggara Timur,Kab. Sumba Timur,,Nusa Tenggara Timur
10301575,SMAN 1 LEMBANG JAYA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6131E174-306B-42CD-92A3-D5C6EECDD63A,JL. RAYA KOTO ANAU BUKIT SILEH KOTO ANAU Kec. Lembang Jaya Kab. Solok Prov. Sumatera Barat,Kab. Solok,,Sumatera Barat
69768552,SMA NEGERI 2 JORONG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6DDEC5CE-DFE8-4E34-B4F5-D5D5B71EB9DB,. A. Yani KM. 121 Desa Sungai Baru RT 10... SIMPANG EMPAT SUNGAI BARU Kec. Jorong Kab. Tanah Laut Prov. Kalimantan Selatan,Kab. Tanah Laut,,Kalimantan Selatan
10108199,SMA SWASTA MUHAMMADIYAH GUNUNG MERIAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69FBE2B7-9E23-4724-A783-D5DAE737B98C,JLN. CUT MEUTIA DESA TULAAN TULAAN Kec. Gunung Mariah Kab. Aceh Singkil Prov. Aceh,Kab. Aceh Singkil,,Aceh
10646139,SMA NEGERI 2 MUARA KUANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46A9D72F-28B5-43F8-BEB4-D5DE6D708386,DESA MUNGGU KEC. M. KUANG Munggu Kec. Muara Kuang Kab. Ogan Ilir Prov. Sumatera Selatan,Kab. Ogan Ilir,,Sumatera Selatan
69993043,SMA IT AWJA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA51D8D4-3BC6-432C-BD20-D5E006597306,Jl. Kayee Kunyet Kec. Blang Bintang Kab.... Kayee Kunyet Kec. Blang Bintang Kab. Aceh Besar Prov. Aceh,Kab. Aceh Besar,,Aceh
69967196,SMA NEGERI 2 MEMPAWAH HULU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C24D3541-FA80-44E5-B5DA-D5E2239F53A5,"Jl. Raya Caong, Dusun Pakan C A O N G Kec. Mempawah Hulu Kab. Landak Prov. Kalimantan Barat",Kab. Landak,,Kalimantan Barat
50307299,SMAN KUANFATU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9576829-819B-491D-BF02-D5E85062CE63,Jl. Tutwuri No. 3 B Kuanfatu Kuanfatu Kec. Kuanfatu Kab. Timor Tengah Selatan Prov. Nusa Tenggara Timur,Kab. Timor Tengah Selatan,,Nusa Tenggara Timur
69970000,SMA NEGERI 11 KEPULAUAN SULA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/090BBB70-49AF-48F9-B440-D5EA7DEE4FAB,Jln. Raya Waiman No 1 Waiman Kec. Sula Besi Tengah Kab. Kepulauan Sula Prov. Maluku Utara,Kab. Kepulauan Sula,,Maluku Utara
69938150,SMA ISLAM AR-RAUDHAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4ECA72AC-2C9C-4EC2-B6A1-D5F2210DF898,JL. LINGKAR BARAT NO. 08 Gedungan Kec. Batuan Kab. Sumenep Prov. Jawa Timur,Kab. Sumenep,,Jawa Timur
10308464,SMAS YAPPHI BATANG ANAI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/934F4FEA-F53E-407E-9B02-D5F60D282EE4,Jl. Raya Padang - Bukit Tinggi KM. 26 Pa... SUNGAI BULUH Kec. Batang Anai Kab. Padang Pariaman Prov. Sumatera Barat,Kab. Padang Pariaman,,Sumatera Barat
20508478,SMAS KARYA PEMBANGUNAN PARON,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/070955D5-CC48-4FB6-BAA1-D5FC87BA9E46,JL. RAYA PARON NGAWI NO. 30 Paron Kec. Paron Kab. Ngawi Prov. Jawa Timur,Kab. Ngawi,,Jawa Timur
10303468,SMAS ABDULLAH AHMAD,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/28EE2C51-3C7B-4348-B77F-D5FC97A86A44,JL. DR.H.ABDULLAH AHMAD NO.8 Sawahan Kec. Padang Timur Kota Padang Prov. Sumatera Barat,,Kota Padang,Sumatera Barat
69859552,SMAN 19 PANGKAJENE DAN KEPULAUAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF742BAB-5DD4-4900-89C4-D5FE1A9C0493,DESA TOMPOBULU Tompo Bulu Kec. Balocci Kab. Pangkajene Dan Kepulauan Prov. Sulawesi Selatan,Kab. Pangkajene Dan Kepulauan,,Sulawesi Selatan
10404572,SMAN TUAH GEMILANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4B35068-30B4-4B60-B55E-D60095AA5019,JL. BATANG TUAKA SUNGAI PIRING Kec. Batang Tuaka Kab. Indragiri Hilir Prov. Riau,Kab. Indragiri Hilir,,Riau
20506308,SMA AL-KAUTSAR SEKARAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8EC40CB9-FD56-4D12-8E55-D6026154836E,JL. KOMPLEK AL-KAUTSAR DESA MANYAR KEC. ... Manyar Kec. Sekaran Kab. Lamongan Prov. Jawa Timur,Kab. Lamongan,,Jawa Timur
